Symbol,Price~,"Exp Date",DTE,Type,Strike,Moneyness,Bid,Latest,Ask,Volume,"Open Int",Vol/OI,"Imp Vol",IV,Delta,Time
SPY,772.75,2026-09-14,11,Call,775.00,-0.39%,4.68,4.6,4.71,2028,482,4.21,12.51%,10.14%,0.458268,"11:44 ET"
IBIT,45.83,2026-10-09,36,Call,47.00,-2.93%,1.85,1.89,1.88,511,122,4.19,40.49%,40.73%,0.453639,"11:44 ET"
SPY,772.75,2026-09-08,5,Call,760.00,+1.55%,13.39,13.4,13.77,1675,401,4.18,12.51%,11.36%,0.9019,"11:40 ET"
SPY,772.75,2026-09-11,8,Put,769.00,-0.38%,3.24,3.24,3.26,4273,1032,4.14,12.51%,11.18%,-0.367827,"11:46 ET"
IGV,106.92,2026-09-04,1,Call,108.00,-1.10%,0.36,0.43,0.46,2466,597,4.13,30.96%,36.59%,0.313514,"11:33 ET"
SPY,772.75,2026-09-04,1,Put,775.00,+0.39%,3.24,3.26,3.27,1812,441,4.11,12.51%,12.45%,-0.663226,"11:45 ET"
GLD,412.6,2026-09-08,5,Call,410.00,+0.84%,4.8,6.15,5,1063,259,4.1,24.88%,19.92%,0.587014,"11:24 ET"
IBIT,45.83,2026-10-09,36,Call,50.00,-9.51%,0.98,1.01,1.01,908,222,4.09,40.49%,42.17%,0.282506,"11:40 ET"
MSTZ,4.14,2026-09-18,15,Call,5.00,-18.48%,0.15,0.2,0.25,1284,315,4.08,146.59%,136.14%,0.309563,"11:42 ET"
SPY,772.75,2026-09-08,5,Put,770.00,-0.25%,1.96,1.95,1.97,4945,1217,4.06,12.51%,9.10%,-0.352721,"11:46 ET"
GLD,412.6,2026-09-04,1,Call,411.00,+0.59%,3,3.35,3.1,1829,452,4.05,24.88%,30.43%,0.553616,"11:41 ET"
SPY,772.75,2026-09-04,1,Call,776.00,-0.52%,0.99,0.99,1,22289,5517,4.04,12.51%,13.70%,0.288134,"11:46 ET"
XLK,185.56,2026-09-11,8,Call,190.00,-2.54%,0.51,0.78,0.82,1068,265,4.03,24.81%,19.54%,0.219174,"11:41 ET"
USO,142.06,2026-09-04,1,Put,141.00,-1.47%,0.83,1.15,1.08,737,184,4.01,43.47%,44.91%,-0.397789,"11:46 ET"
QQQ,717.42,2026-10-02,29,Put,700.00,-2.27%,7.9,8,8.05,5180,1305,3.97,18.04%,19.68%,-0.305808,"11:42 ET"
QQQ,717.42,2026-09-04,1,Call,721.00,-0.66%,1.47,1.48,1.48,7532,1903,3.96,18.04%,19.50%,0.313904,"11:46 ET"
IBIT,45.83,2026-09-09,6,Put,44.50,-2.54%,0.31,0.3,0.33,1225,310,3.95,40.49%,34.85%,-0.254962,"11:36 ET"
SPY,772.75,2026-09-08,5,Put,771.00,-0.12%,2.27,2.27,2.29,1388,354,3.92,12.51%,8.91%,-0.397366,"11:46 ET"
SPY,772.75,2026-09-10,7,Call,773.00,-0.13%,4.39,4.44,4.42,630,162,3.89,12.51%,10.06%,0.511019,"11:46 ET"
SPY,772.75,2026-09-09,6,Put,751.00,-2.72%,0.25,0.26,0.26,2788,723,3.86,12.51%,13.51%,-0.045902,"11:43 ET"
QQQ,717.42,2026-09-08,5,Call,714.00,+0.32%,6.46,6.58,6.51,2330,606,3.84,18.04%,13.22%,0.63234,"11:43 ET"
IBIT,45.83,2026-09-09,6,Call,47.00,-2.93%,0.43,0.46,0.45,2937,767,3.83,40.49%,38.89%,0.308725,"11:44 ET"
DRAM,55.58,2026-09-04,1,Call,56.00,-1.12%,0.47,0.48,0.48,10300,2692,3.83,55.06%,61.60%,0.385866,"11:46 ET"
AVL,35.67,2026-09-18,15,Call,41.00,-15.49%,0.4,0.6,0.75,1149,302,3.8,69.05%,70.98%,0.20949,"11:39 ET"
QQQ,717.42,2026-09-09,6,Call,724.00,-1.08%,2.22,2.21,2.26,853,227,3.76,18.04%,12.83%,0.30118,"11:45 ET"
SMH,549.94,2026-09-25,22,Put,535.00,-2.45%,9.9,10.02,10.15,516,138,3.74,31.24%,31.63%,-0.33919,"11:46 ET"
QQQ,717.42,2027-02-19,169,Call,"1,085.00",-51.48%,0.07,0.21,0.29,2577,692,3.72,18.04%,22.28%,0.005422,"11:39 ET"
SPY,772.75,2026-09-04,1,Call,768.00,+0.51%,5.89,5.89,5.93,16702,4561,3.66,12.51%,17.57%,0.755815,"11:46 ET"
SPY,772.75,2026-09-11,8,Call,746.00,+3.36%,27.08,28.01,28.55,591,162,3.65,12.51%,16.32%,0.932854,"11:46 ET"
SPY,772.75,2026-09-09,6,Call,773.00,-0.13%,3.82,3.82,3.84,1670,457,3.65,12.51%,9.48%,0.509437,"11:45 ET"
SPY,772.75,2026-09-11,8,Call,752.00,+2.59%,21.77,22.2,22.6,1000,278,3.6,12.51%,15.36%,0.892085,"11:45 ET"
QQQ,717.42,2026-12-18,106,Put,515.00,-28.10%,1.92,1.94,1.97,9751,2709,3.6,18.04%,36.30%,-0.032907,"11:41 ET"
SPY,772.75,2026-09-11,8,Call,756.00,+2.07%,18.05,18.67,19.12,1108,309,3.59,12.51%,14.81%,0.851076,"11:32 ET"
SPY,772.75,2026-09-08,5,Put,774.00,+0.26%,3.5,3.51,3.51,1164,325,3.58,12.51%,8.35%,-0.549591,"11:46 ET"
SOXL,105.52,2026-09-09,6,Call,105.00,-0.42%,4.6,4.75,5,899,255,3.53,104.35%,83.80%,0.541566,"11:40 ET"
SOXX,500.17,2026-09-18,15,Call,550.00,-10.33%,1.2,1.3,1.45,1292,366,3.53,35.28%,33.22%,0.087598,"11:34 ET"
SPY,772.75,2026-09-04,1,Call,777.00,-0.65%,0.69,0.7,0.7,17140,4859,3.53,12.51%,13.34%,0.224061,"11:46 ET"
DRAM,55.58,2026-09-09,6,Call,57.00,-2.93%,0.65,0.68,0.67,912,259,3.52,55.06%,44.56%,0.327601,"11:42 ET"
QQQ,717.42,2026-09-15,12,Put,705.00,-1.57%,3.68,3.7,3.73,1692,483,3.5,18.04%,16.94%,-0.270844,"11:34 ET"
SPY,772.75,2026-09-14,11,Put,770.00,-0.25%,3.98,3.99,4,585,169,3.46,12.51%,10.33%,-0.401429,"11:45 ET"
SPY,772.75,2026-09-11,8,Call,747.00,+3.23%,26.14,27.14,27.23,590,171,3.45,12.51%,14.92%,0.942332,"11:46 ET"
DIA,537.18,2026-09-04,1,Put,534.00,-0.47%,0.55,0.56,0.6,1243,362,3.43,12.19%,15.44%,-0.227651,"11:46 ET"
TQQQ,71.99,2026-09-04,1,Call,70.50,+1.59%,1.84,1.85,1.92,5127,1493,3.43,52.84%,65.05%,0.734369,"11:45 ET"
SMH,549.94,2026-09-03,0,Call,552.50,-0.74%,0.51,0.94,0.96,607,178,3.41,31.24%,15.19%,0.275888,"11:33 ET"
QQQ,717.42,2026-09-04,1,Call,711.00,+0.73%,7.58,7.61,7.65,11392,3352,3.4,18.04%,23.65%,0.767493,"11:45 ET"
SPY,772.75,2026-09-08,5,Call,775.00,-0.39%,2.21,2.23,2.23,7782,2305,3.38,12.51%,8.51%,0.404956,"11:46 ET"
TQQQ,71.99,2026-09-25,22,Call,61.00,+14.85%,11.5,10.4,11.95,1501,445,3.37,52.84%,60.06%,0.886908,"10:05 ET"
SPY,772.75,2026-09-09,6,Call,751.00,+2.72%,22.03,22.53,22.68,816,243,3.36,12.51%,12.92%,0.960997,"11:45 ET"
VXX,17.9,2026-10-16,43,Call,22.00,-22.77%,0.58,0.64,0.64,4132,1239,3.33,55.60%,74.14%,0.252659,"11:32 ET"
QQQ,717.42,2026-09-04,1,Put,710.00,-0.87%,0.94,0.94,0.95,28961,8719,3.32,18.04%,23.18%,-0.194811,"11:46 ET"
QQQ,717.42,2026-09-08,5,Put,710.00,-0.87%,1.85,1.86,1.87,3630,1097,3.31,18.04%,14.19%,-0.257477,"11:46 ET"
QQQ,717.42,2026-09-09,6,Call,713.00,+0.46%,7.88,7.9,7.98,795,241,3.3,18.04%,14.31%,0.643905,"11:46 ET"
SPY,772.75,2026-09-08,5,Call,781.00,-1.17%,0.46,0.42,0.47,2334,708,3.3,12.51%,7.75%,0.132379,"11:44 ET"
GLD,412.6,2026-09-11,8,Put,390.00,-5.67%,0.53,0.57,0.61,1396,425,3.28,24.88%,26.49%,-0.077166,"11:31 ET"
SQQQ,38.37,2026-09-04,1,Call,39.00,-1.11%,0.28,0.3,0.3,10832,3315,3.27,53.87%,66.82%,0.333395,"11:45 ET"
QQQ,717.42,2026-09-08,5,Put,705.00,-1.57%,1.06,1.07,1.07,2134,659,3.24,18.04%,15.24%,-0.157607,"11:45 ET"
IBIT,45.83,2026-09-14,11,Put,43.00,-5.83%,0.22,0.21,0.23,766,237,3.23,40.49%,35.96%,-0.148314,"11:40 ET"
IWM,295.06,2026-09-04,1,Call,296.00,-0.37%,0.87,0.88,0.89,4712,1459,3.23,17.14%,20.20%,0.398689,"11:46 ET"
SOXL,105.52,2026-10-09,36,Put,80.00,-23.49%,3.9,3.94,4,1802,562,3.21,104.35%,113.00%,-0.166882,"11:46 ET"
QQQ,717.42,2026-09-08,5,Call,720.00,-0.52%,3.06,3.06,3.08,7299,2298,3.18,18.04%,12.33%,0.413498,"11:46 ET"
ARKK,86.65,2026-09-11,8,Call,88.00,-1.99%,0.95,0.94,1.13,848,269,3.15,35.52%,30.87%,0.384738,"11:26 ET"
IYW,252.28,2026-12-18,106,Call,285.00,-13.15%,1.5,1.6,1.9,805,256,3.14,19.30%,18.35%,0.139692,"11:40 ET"
QQQ,717.42,2026-09-09,6,Call,714.00,+0.32%,7.23,7.22,7.3,508,163,3.12,18.04%,14.19%,0.615964,"11:42 ET"
VXX,17.9,2026-10-16,43,Put,16.00,-10.71%,0.42,0.43,0.45,1445,466,3.1,55.60%,50.29%,-0.224102,"11:01 ET"
IWM,295.06,2026-09-08,5,Call,297.00,-0.71%,0.87,0.88,0.89,1370,448,3.06,17.14%,11.57%,0.335152,"11:45 ET"
USO,142.06,2026-09-04,1,Call,143.00,+0.08%,0.8,0.93,0.99,2072,680,3.05,43.47%,47.27%,0.373938,"11:44 ET"
IBIT,45.83,2026-09-09,6,Call,44.00,+3.64%,2,2,2.03,1978,652,3.03,40.49%,36.39%,0.809701,"11:46 ET"
TSLL,10.63,2026-09-04,1,Put,10.50,-0.19%,0.26,0.27,0.27,2992,986,3.03,85.60%,159.10%,-0.398624,"11:45 ET"
QQQ,717.42,2026-09-04,1,Call,718.00,-0.24%,2.77,2.8,2.78,11496,3798,3.03,18.04%,20.45%,0.471191,"11:46 ET"
SPY,772.75,2026-09-04,1,Put,770.00,-0.25%,1.2,1.2,1.21,31709,10532,3.01,12.51%,14.71%,-0.313069,"11:46 ET"
ETHA,18.83,2026-09-25,22,Call,19.50,-3.94%,0.66,0.67,0.68,578,194,2.98,52.28%,51.68%,0.416185,"11:42 ET"
SPY,772.75,2026-09-11,8,Call,759.00,+1.68%,15.78,15.88,16.05,1014,342,2.96,12.51%,14.16%,0.815734,"11:37 ET"
SPY,772.75,2026-10-16,43,Put,732.00,-5.18%,3.82,3.86,3.84,20147,6851,2.94,12.51%,17.09%,-0.157376,"11:40 ET"
SOXL,105.52,2026-09-09,6,Call,110.00,-5.20%,2.41,2.81,2.83,746,255,2.93,104.35%,81.53%,0.366647,"11:37 ET"
QQQ,717.42,2026-10-16,43,Call,734.00,-2.48%,10.9,10.44,11,2401,822,2.92,18.04%,17.11%,0.383905,"11:19 ET"
SPY,772.75,2026-09-04,1,Put,772.00,+0.01%,1.82,1.83,1.83,13052,4463,2.92,12.51%,13.85%,-0.436983,"11:46 ET"
SPY,772.75,2026-09-04,1,Call,757.00,+1.94%,15.94,16.17,16.3,1518,522,2.91,12.51%,25.08%,0.943847,"11:45 ET"
QQQ,717.42,2026-09-09,6,Put,710.00,-0.87%,2.46,2.45,2.5,920,317,2.9,18.04%,15.04%,-0.285288,"11:44 ET"
SPY,772.75,2026-09-08,5,Put,763.00,-1.16%,0.69,0.69,0.7,2332,807,2.89,12.51%,10.53%,-0.14205,"11:45 ET"
GLD,412.6,2026-09-04,1,Put,410.00,-0.84%,1.69,1.78,1.83,2811,975,2.88,24.88%,29.96%,-0.385505,"11:46 ET"
DRAM,55.58,2026-09-11,8,Call,58.00,-4.73%,0.72,0.75,0.77,1729,606,2.85,55.06%,51.30%,0.292491,"11:41 ET"
SPY,772.75,2026-09-08,5,Put,766.00,-0.77%,1.07,1.06,1.09,2520,890,2.83,12.51%,9.89%,-0.211864,"11:46 ET"
KRE,74.79,2026-09-18,15,Put,72.50,-3.06%,0.52,0.58,0.65,873,312,2.8,22.67%,25.11%,-0.250898,"11:32 ET"
DRAM,55.58,2026-09-18,15,Call,61.00,-10.15%,0.62,0.64,0.64,3888,1388,2.8,55.06%,52.25%,0.20147,"11:44 ET"
QQQ,717.42,2026-09-08,5,Call,718.00,-0.24%,4.03,4.06,4.05,1101,395,2.79,18.04%,12.56%,0.490044,"11:46 ET"
DRAM,55.58,2026-09-04,1,Call,55.50,-0.22%,0.68,0.72,0.7,4698,1688,2.78,55.06%,61.72%,0.495273,"11:46 ET"
QQQ,717.42,2026-09-09,6,Put,708.00,-1.15%,2.02,2.06,2.06,576,208,2.77,18.04%,15.37%,-0.242307,"11:42 ET"
SPY,772.75,2026-09-08,5,Put,765.00,-0.90%,0.92,0.93,0.94,4759,1723,2.76,12.51%,10.10%,-0.185437,"11:46 ET"
IWM,295.06,2026-09-08,5,Call,294.00,+0.31%,2.41,2.42,2.43,1127,410,2.75,17.14%,12.46%,0.618535,"11:46 ET"
SPY,772.75,2026-09-08,5,Call,771.00,+0.12%,4.43,4.38,4.5,3038,1105,2.75,12.51%,9.17%,0.602452,"11:44 ET"
SPY,772.75,2026-09-11,8,Put,770.00,-0.25%,3.55,3.54,3.58,5765,2093,2.75,12.51%,11.01%,-0.396632,"11:46 ET"
SPY,772.75,2026-09-04,1,Put,773.00,+0.13%,2.22,2.2,2.24,5939,2164,2.74,12.51%,13.41%,-0.508459,"11:46 ET"
QQQ,717.42,2026-09-08,5,Put,696.00,-2.83%,0.41,0.42,0.42,710,260,2.73,18.04%,17.37%,-0.06473,"11:39 ET"
IWM,295.06,2026-09-03,0,Put,296.00,+0.37%,0.95,0.95,0.98,4837,1774,2.73,17.14%,7.09%,-0.777115,"11:46 ET"
SPY,772.75,2026-09-04,1,Put,771.00,-0.12%,1.48,1.5,1.49,9797,3593,2.73,12.51%,14.28%,-0.371508,"11:46 ET"
SPY,772.75,2026-09-10,7,Call,759.00,+1.68%,14.83,15.13,15.4,524,193,2.72,12.51%,12.25%,0.864926,"11:44 ET"
IWM,295.06,2026-09-08,5,Put,294.00,-0.31%,1.12,1.15,1.13,892,328,2.72,17.14%,12.20%,-0.380637,"11:45 ET"
SPY,772.75,2026-09-11,8,Call,758.00,+1.81%,16.66,16.82,16.94,1619,596,2.72,12.51%,14.39%,0.828161,"11:43 ET"
QQQ,717.42,2026-09-08,5,Call,719.00,-0.38%,3.52,3.5,3.55,1074,399,2.69,18.04%,12.44%,0.451873,"11:46 ET"
SPY,772.75,2026-09-08,5,Call,773.00,-0.13%,3.23,3.21,3.26,2785,1036,2.69,12.51%,8.84%,0.507442,"11:46 ET"
SPY,772.75,2026-09-11,8,Call,769.00,+0.38%,7.77,7.88,7.94,1958,730,2.68,12.51%,11.98%,0.626198,"11:46 ET"
SPY,772.75,2026-09-09,6,Put,764.00,-1.03%,1.14,1.2,1.15,1048,392,2.67,12.51%,10.77%,-0.193047,"11:39 ET"
QQQ,717.42,2027-03-31,209,Call,800.00,-11.69%,17.76,18.23,18.71,4265,1601,2.66,18.04%,19.29%,0.296568,"11:34 ET"
SPY,772.75,2026-09-04,1,Put,766.00,-0.77%,0.51,0.53,0.52,18014,6887,2.62,12.51%,16.46%,-0.148975,"11:46 ET"
QQQ,717.42,2026-09-08,5,Call,728.00,-1.64%,0.72,0.74,0.74,1058,405,2.61,18.04%,11.56%,0.146774,"11:46 ET"
SPY,772.75,2026-09-10,7,Call,764.00,+1.03%,10.74,10.7,11,1244,476,2.61,12.51%,11.68%,0.773323,"11:44 ET"
IBIT,45.83,2026-09-04,1,Put,45.00,-1.45%,0.17,0.17,0.18,6041,2316,2.61,40.49%,48.49%,-0.249499,"11:45 ET"
SPY,772.75,2026-09-08,5,Call,774.00,-0.26%,2.7,2.71,2.72,2191,846,2.59,12.51%,8.68%,0.456847,"11:46 ET"
SPY,772.75,2026-11-30,88,Put,769.00,-0.38%,16.94,17.21,16.98,1028,399,2.58,12.51%,13.83%,-0.429804,"11:23 ET"
USO,142.06,2026-09-04,1,Put,138.00,-3.57%,0.17,0.29,0.36,767,298,2.57,43.47%,49.09%,-0.140884,"11:43 ET"
SPY,772.75,2026-09-10,7,Call,784.00,-1.56%,0.58,0.59,0.59,1052,409,2.57,12.51%,8.71%,0.126706,"11:45 ET"
QQQ,717.42,2026-09-08,5,Put,716.00,-0.04%,3.6,3.62,3.63,1271,494,2.57,18.04%,13.08%,-0.43927,"11:46 ET"
SPY,772.75,2026-09-09,6,Call,771.00,+0.12%,5.01,5.08,5.08,2043,794,2.57,12.51%,9.80%,0.590781,"11:44 ET"
SPY,772.75,2026-09-08,5,Call,769.00,+0.38%,5.75,5.93,5.96,3286,1277,2.57,12.51%,9.49%,0.686173,"11:44 ET"
TSLL,10.63,2028-01-21,505,Call,6.00,+42.97%,5.6,5.75,5.9,4656,1817,2.56,85.60%,68.36%,0.883003,"11:18 ET"
QQQ,717.42,2026-09-04,1,Call,719.00,-0.38%,2.28,2.3,2.29,6126,2407,2.55,18.04%,20.11%,0.418447,"11:46 ET"
SMH,549.94,2026-09-04,1,Put,532.50,-2.90%,0.27,0.36,0.5,1419,560,2.53,31.24%,42.12%,-0.070973,"11:34 ET"
QQQ,717.42,2026-09-04,1,Call,724.00,-1.08%,0.67,0.67,0.68,4071,1607,2.53,18.04%,18.81%,0.177578,"11:46 ET"
SPY,772.75,2026-09-11,8,Call,768.00,+0.51%,8.48,8.57,8.65,5094,2022,2.52,12.51%,12.16%,0.651551,"11:45 ET"
SPY,772.75,2026-09-09,6,Put,770.00,-0.25%,2.44,2.44,2.46,1513,604,2.5,12.51%,9.66%,-0.370261,"11:45 ET"
SPY,772.75,2026-09-10,7,Call,768.00,+0.51%,7.63,7.77,7.78,987,396,2.49,12.51%,10.89%,0.676075,"11:46 ET"
SPY,772.75,2026-09-08,5,Call,752.00,+2.59%,20.79,20.35,21.51,755,304,2.48,12.51%,10.89%,0.985198,"11:17 ET"
SMH,549.94,2026-09-04,1,Call,565.00,-3.02%,0.33,0.45,0.49,2471,1002,2.47,31.24%,37.31%,0.084085,"11:31 ET"
SOXX,500.17,2026-09-04,1,Call,500.00,-0.30%,4.1,4.68,5,704,286,2.46,35.28%,42.67%,0.511194,"11:39 ET"
MSTX,16.13,2026-09-04,1,Call,16.00,-0.13%,0.61,0.71,0.87,501,207,2.42,149.84%,219.74%,0.525545,"11:37 ET"
GLD,412.6,2026-09-08,5,Call,430.00,-4.00%,0.36,0.42,0.47,561,232,2.42,24.88%,25.32%,0.076521,"11:34 ET"
SPY,772.75,2026-09-04,1,Call,779.00,-0.91%,0.31,0.32,0.32,8037,3321,2.42,12.51%,12.92%,0.122318,"11:46 ET"
SMH,549.94,2026-09-03,0,Put,545.00,-0.63%,0.34,0.38,0.43,503,210,2.4,31.24%,16.86%,-0.152981,"11:44 ET"
SPY,772.75,2026-09-04,1,Call,759.00,+1.68%,13.98,14.52,14.35,2704,1127,2.4,12.51%,23.41%,0.931216,"11:31 ET"
IWM,295.06,2026-09-04,1,Put,294.00,-0.31%,0.72,0.72,0.73,6747,2813,2.4,17.14%,19.92%,-0.34869,"11:44 ET"
SPY,772.75,2026-09-03,0,Call,766.00,+0.77%,6.75,6.8,6.87,14596,6071,2.4,12.51%,0.00%,0,"11:45 ET"
SMH,549.94,2026-09-03,0,Put,542.50,-1.08%,0.15,0.22,0.3,836,350,2.39,31.24%,19.31%,-0.087982,"11:26 ET"
SPY,772.75,2026-09-09,6,Call,770.00,+0.25%,5.66,5.67,5.78,2443,1029,2.37,12.51%,9.98%,0.62814,"11:43 ET"
QQQ,717.42,2026-09-04,1,Put,715.00,-0.18%,2.08,2.09,2.09,15074,6352,2.37,18.04%,20.99%,-0.378347,"11:46 ET"
TNA,69.3,2026-09-04,1,Put,69.00,-0.26%,0.66,0.69,0.82,683,290,2.36,51.34%,63.06%,-0.430047,"11:33 ET"
SPXS,24.16,2026-09-11,8,Call,24.00,+0.99%,0.51,0.54,0.58,1495,640,2.34,36.46%,32.05%,0.568255,"11:40 ET"
IBIT,45.83,2026-09-11,8,Call,48.50,-6.22%,0.29,0.31,0.3,2752,1186,2.32,40.49%,42.71%,0.190595,"11:41 ET"
IWM,295.06,2026-12-31,119,Call,295.00,-0.03%,13.51,12.92,13.7,1202,523,2.3,17.14%,18.18%,0.55628,"10:50 ET"
SOXL,105.52,2026-09-04,1,Call,110.00,-5.20%,0.96,1,1,4321,1876,2.3,104.35%,117.20%,0.258762,"11:46 ET"
SPY,772.75,2026-09-04,1,Call,772.00,-0.01%,2.92,2.94,2.94,30933,13469,2.3,12.51%,15.29%,0.558022,"11:46 ET"
QQQ,717.42,2026-09-08,5,Call,722.00,-0.80%,2.24,2.24,2.25,1340,586,2.29,18.04%,12.06%,0.337104,"11:46 ET"
SPY,772.75,2026-09-08,5,Put,746.00,-3.36%,0.09,0.1,0.1,1370,600,2.28,12.51%,14.79%,-0.019299,"11:26 ET"
SPY,772.75,2026-09-11,8,Call,764.00,+1.03%,11.53,11.65,11.8,2252,991,2.27,12.51%,13.02%,0.737597,"11:45 ET"
SLV,60.72,2026-09-04,1,Call,60.50,+0.61%,0.67,0.69,0.71,2507,1102,2.27,44.56%,51.32%,0.525221,"11:46 ET"
SPY,772.75,2026-09-10,7,Put,747.00,-3.23%,0.29,0.29,0.3,534,236,2.26,12.51%,14.77%,-0.045045,"11:44 ET"
BITX,18.8,2026-09-04,1,Call,19.00,-1.60%,0.29,0.33,0.33,1187,526,2.26,80.23%,106.13%,0.421011,"11:46 ET"
SLV,60.72,2026-12-18,106,Call,85.00,-39.64%,1.48,1.49,1.52,5012,2221,2.26,44.56%,55.89%,0.174332,"11:45 ET"
QQQ,717.42,2026-09-10,7,Put,705.00,-1.57%,2.02,2.03,2.05,565,254,2.22,18.04%,16.60%,-0.214583,"11:45 ET"
QQQ,717.42,2026-09-04,1,Put,709.00,-1.01%,0.8,0.81,0.81,8329,3753,2.22,18.04%,23.64%,-0.16903,"11:45 ET"
SPY,772.75,2026-09-08,5,Put,760.00,-1.55%,0.45,0.45,0.46,3724,1687,2.21,12.51%,11.20%,-0.095309,"11:46 ET"
QQQ,717.42,2026-09-09,6,Call,712.00,+0.59%,8.57,8.95,8.69,577,262,2.2,18.04%,14.46%,0.670405,"11:30 ET"
SPY,772.75,2026-09-11,8,Call,757.00,+1.94%,17.37,17.68,18.81,931,426,2.19,12.51%,15.99%,0.818698,"11:36 ET"
XLI,174.1,2026-10-16,43,Put,170.00,-2.10%,2.39,2.48,2.5,1001,457,2.19,17.40%,18.69%,-0.325373,"11:44 ET"
IBIT,45.83,2026-09-04,1,Call,45.50,+0.35%,0.64,0.63,0.66,13005,5932,2.19,40.49%,53.20%,0.58791,"11:46 ET"
FXY,58.96,2026-12-18,106,Call,60.00,-1.83%,1.15,1.17,1.3,6730,3092,2.18,9.75%,10.97%,0.471532,"11:40 ET"
SLV,60.72,2026-09-09,6,Call,61.00,-0.21%,0.94,0.95,0.99,522,241,2.17,44.56%,36.97%,0.455708,"11:46 ET"
SPY,772.75,2026-09-09,6,Call,761.00,+1.42%,12.84,13.04,13.2,735,341,2.16,12.51%,11.71%,0.856215,"11:35 ET"
QQQ,717.42,2026-09-08,5,Call,729.00,-1.78%,0.58,0.6,0.6,1453,674,2.16,18.04%,11.52%,0.123805,"11:42 ET"
SPY,772.75,2026-09-30,27,Call,747.00,+3.23%,28.38,25.79,29.91,551,258,2.14,12.51%,12.32%,0.861771,"10:36 ET"
SPY,772.75,2026-09-14,11,Call,780.00,-1.04%,2.52,2.52,2.54,822,384,2.14,12.51%,9.59%,0.309201,"11:44 ET"
SPY,772.75,2026-09-09,6,Call,775.00,-0.39%,2.78,2.66,2.8,970,453,2.14,12.51%,9.18%,0.422508,"11:44 ET"
SPY,772.75,2026-09-10,7,Call,765.00,+0.90%,9.93,10.05,10.13,1110,518,2.14,12.51%,11.43%,0.752764,"11:45 ET"
SPY,772.75,2026-09-10,7,Call,772.00,-0.01%,4.94,4.93,5.03,1374,641,2.14,12.51%,10.19%,0.547437,"11:44 ET"
TSLL,10.63,2026-09-11,8,Put,10.50,-0.19%,0.48,0.5,0.56,811,380,2.13,85.60%,98.13%,-0.420751,"11:46 ET"
SPY,772.75,2026-09-10,7,Call,763.00,+1.16%,11.56,11.73,11.82,1061,498,2.13,12.51%,11.81%,0.794378,"11:36 ET"
SPY,772.75,2026-09-08,5,Call,772.00,-0.01%,3.79,3.83,3.85,2605,1225,2.13,12.51%,8.97%,0.556372,"11:46 ET"
DIA,537.18,2026-09-11,8,Put,533.00,-0.65%,1.76,1.8,1.84,1636,770,2.12,12.19%,11.47%,-0.306812,"11:43 ET"
BITX,18.8,2026-09-11,8,Call,20.00,-6.95%,0.42,0.46,0.47,913,432,2.11,80.23%,81.53%,0.32154,"11:44 ET"
SPY,772.75,2026-09-30,27,Call,793.00,-2.73%,2.17,2.15,2.2,1233,583,2.11,12.51%,9.90%,0.192407,"11:37 ET"
IWM,295.06,2026-09-08,5,Put,295.00,+0.03%,1.5,1.51,1.52,797,381,2.09,17.14%,11.86%,-0.47362,"11:46 ET"
DRAM,55.58,2026-09-04,1,Put,55.50,+0.22%,0.75,0.75,0.77,1727,830,2.08,55.06%,63.41%,-0.504438,"11:44 ET"
SPY,772.75,2026-09-10,7,Put,760.00,-1.55%,0.98,1,1,2184,1050,2.08,12.51%,12.00%,-0.148307,"11:45 ET"
CPER,39.87,2026-10-16,43,Call,41.00,-2.71%,0.9,1.05,1.1,537,261,2.06,25.20%,26.12%,0.409281,"11:33 ET"
SPY,772.75,2026-09-16,13,Put,765.00,-0.90%,3.55,3.55,3.57,783,382,2.05,12.51%,12.10%,-0.311035,"11:43 ET"
ARKK,86.65,2026-09-18,15,Put,82.00,-4.96%,0.72,0.82,0.81,2681,1311,2.05,35.52%,35.93%,-0.207535,"11:35 ET"
SPY,772.75,2026-09-11,8,Call,753.00,+2.46%,20.83,21.21,21.61,565,277,2.04,12.51%,14.99%,0.886498,"11:45 ET"
SPY,772.75,2026-09-10,7,Call,775.00,-0.39%,3.33,3.31,3.35,1903,934,2.04,12.51%,9.75%,0.435143,"11:46 ET"
SPY,772.75,2026-09-04,1,Call,775.00,-0.39%,1.36,1.37,1.37,29793,14604,2.04,12.51%,14.05%,0.355945,"11:46 ET"
USO,142.06,2026-09-11,8,Put,140.00,-2.17%,2.45,2.52,2.76,565,278,2.03,43.47%,41.80%,-0.401587,"11:44 ET"
SPY,772.75,2026-09-08,5,Call,751.00,+2.72%,21.78,21.95,22.49,878,432,2.03,12.51%,10.84%,0.988939,"11:41 ET"
QQQ,717.42,2026-09-11,8,Call,711.00,+0.73%,11.03,11.5,11.15,989,486,2.03,18.04%,16.96%,0.65334,"11:29 ET"
SPY,772.75,2026-09-10,7,Call,783.00,-1.43%,0.73,0.69,0.75,1018,502,2.03,12.51%,8.78%,0.152224,"11:42 ET"
QQQ,717.42,2026-09-15,12,Call,715.00,+0.18%,9.71,9.7,9.79,613,303,2.02,18.04%,15.65%,0.566249,"11:46 ET"
KORU,20.16,2026-09-11,8,Put,18.00,-10.22%,0.45,0.51,0.6,566,282,2.01,119.62%,119.55%,-0.230955,"11:36 ET"
