Symbol,Price~,"Exp Date",DTE,Type,Strike,Moneyness,Bid,Latest,Ask,Volume,"Open Int",Vol/OI,"Imp Vol",IV,Delta,Time
MU,1024.74,2026-09-09,0,Put,"1,010.00",-1.46%,2.44,2.49,2.56,2195,1131,1.94,67.68%,48.68%,-0.175406,"10:00 ET"
AMD,522.79,2026-09-09,0,Put,500.00,-4.32%,0.15,0.15,0.17,3640,1881,1.94,54.05%,48.97%,-0.030593,"10:00 ET"
MU,1024.74,2026-09-09,0,Put,980.00,-4.39%,0.32,0.37,0.37,3021,1609,1.88,67.68%,55.02%,-0.029843,"10:00 ET"
GOOGL,329.42,2026-09-11,2,Call,330.00,-0.17%,3.15,3.24,3.3,1286,688,1.87,30.58%,37.83%,0.464572,"10:00 ET"
GOOGL,329.42,2026-10-09,30,Put,335.00,+1.69%,13.65,14.24,14.2,537,288,1.86,30.58%,29.35%,-0.559874,"09:49 ET"
NVDA,224.56,2026-09-09,0,Call,222.50,+0.91%,2.44,2.47,2.48,2672,1459,1.83,35.03%,23.00%,0.790045,"10:00 ET"
XE,17.92,2026-11-20,72,Put,15.00,-16.25%,1.35,1.55,1.8,735,407,1.81,93.64%,96.59%,-0.267731,"09:59 ET"
AMZN,253.06,2026-09-11,2,Call,250.00,+1.19%,4.05,4.17,4.15,1603,886,1.81,31.76%,38.50%,0.627248,"10:00 ET"
AMPL,12.33,2026-09-18,9,Call,12.00,+2.68%,0.65,0.74,0.85,2011,1109,1.81,69.45%,71.46%,0.62837,"09:59 ET"
INTC,104.22,2026-09-11,2,Put,102.00,-1.98%,1.05,1.08,1.1,2136,1177,1.81,65.89%,77.79%,-0.278322,"10:00 ET"
MSFT,492.83,2026-09-09,0,Put,490.00,-0.52%,1.07,1.07,1.1,4050,2240,1.81,25.91%,17.05%,-0.363118,"10:00 ET"
AVGO,362.6,2026-09-09,0,Call,365.00,-0.65%,0.85,0.89,0.89,2061,1145,1.8,38.60%,24.48%,0.299517,"10:00 ET"
VALE,15.62,2026-11-20,72,Put,14.00,-10.31%,0.37,0.39,0.41,6800,3794,1.79,36.25%,36.71%,-0.238008,"09:54 ET"
SMCI,39.78,2026-10-16,37,Call,45.00,-13.21%,1.95,1.95,1.96,4310,2425,1.78,73.03%,74.28%,0.349659,"10:00 ET"
SKHY,195.38,2026-09-11,2,Call,205.00,-4.86%,1.96,2.06,2.02,1325,751,1.76,70.03%,91.66%,0.257434,"10:00 ET"
MU,1024.74,2026-09-09,0,Put,960.00,-6.34%,0.1,0.12,0.11,2003,1136,1.76,67.68%,61.07%,-0.009405,"10:00 ET"
AMD,522.79,2026-09-09,0,Call,540.00,-3.33%,0.42,0.44,0.45,3080,1751,1.76,54.05%,41.26%,0.085097,"10:00 ET"
AVGO,362.6,2026-09-09,0,Put,362.50,-0.04%,1.85,1.95,1.99,1053,602,1.75,38.60%,25.79%,-0.494599,"10:00 ET"
SKHY,195.38,2026-09-11,2,Call,195.00,+0.25%,5.4,5.45,5.5,4956,2835,1.75,70.03%,88.41%,0.534512,"10:00 ET"
GOOG,327.2,2026-09-11,2,Put,305.00,-6.79%,0.01,0.11,0.1,543,312,1.74,30.40%,43.20%,-0.014708,"09:48 ET"
TSLA,372.13,2026-09-11,2,Put,370.00,-0.34%,5.2,5.25,5.3,5265,3083,1.71,42.90%,54.19%,-0.454236,"10:00 ET"
AMD,522.79,2026-09-11,2,Put,510.00,-2.41%,4.2,4.3,4.45,836,491,1.7,54.05%,64.60%,-0.273863,"10:00 ET"
MU,1024.74,2026-09-09,0,Put,970.00,-5.37%,0.16,0.19,0.2,1675,997,1.68,67.68%,57.62%,-0.016093,"10:00 ET"
MSFT,492.83,2026-09-09,0,Call,497.50,-1.00%,0.29,0.29,0.31,1798,1076,1.67,25.91%,19.82%,0.120764,"10:00 ET"
TSLA,372.13,2026-09-09,0,Put,365.00,-1.69%,0.57,0.58,0.59,17441,10444,1.67,42.90%,34.39%,-0.163762,"10:00 ET"
TSLA,372.13,2026-09-09,0,Put,382.50,+3.03%,11.05,11.21,11.6,602,365,1.65,42.90%,37.20%,-0.936688,"09:57 ET"
META,650.4,2026-09-11,2,Put,620.00,-4.45%,1.51,1.51,1.54,1060,645,1.64,39.57%,50.88%,-0.124165,"10:00 ET"
NVDA,224.56,2026-09-11,2,Call,207.50,+7.59%,16.95,17.4,17.35,1117,690,1.62,35.03%,66.80%,0.948592,"10:00 ET"
SKHY,195.38,2026-09-18,9,Call,195.00,+0.25%,9.4,9.45,9.55,2708,1674,1.62,70.03%,74.10%,0.537633,"09:59 ET"
MU,1024.74,2026-09-09,0,Call,"1,070.00",-4.39%,1.13,1.12,1.16,2451,1521,1.61,67.68%,49.62%,0.093018,"10:00 ET"
MU,1024.74,2026-09-09,0,Put,"1,005.00",-1.95%,1.85,1.85,1.88,1886,1180,1.6,67.68%,50.01%,-0.135688,"10:00 ET"
META,650.4,2026-09-11,2,Call,622.50,+4.07%,26.05,25.38,26.5,1316,829,1.59,39.57%,48.98%,0.861531,"09:59 ET"
AAPL,316.5,2026-09-09,0,Call,320.00,-1.13%,1.86,1.88,1.88,17029,10732,1.59,26.71%,44.47%,0.373455,"10:00 ET"
AMD,522.79,2026-09-09,0,Put,505.00,-3.37%,0.26,0.27,0.29,2467,1561,1.58,54.05%,44.80%,-0.052945,"10:00 ET"
AMD,522.79,2026-09-09,0,Call,510.00,+2.41%,14.3,15,15,3246,2057,1.58,54.05%,38.97%,0.914535,"10:00 ET"
MU,1024.74,2026-09-09,0,Call,"1,085.00",-5.85%,0.44,0.44,0.46,811,518,1.57,67.68%,52.66%,0.039805,"10:00 ET"
MU,1024.74,2026-09-09,0,Put,965.00,-5.85%,0.12,0.13,0.15,955,607,1.57,67.68%,59.22%,-0.012131,"10:00 ET"
TSLA,372.13,2026-09-11,2,Put,375.00,+1.01%,7.8,7.93,8,2918,1858,1.57,42.90%,53.87%,-0.587691,"10:00 ET"
TSLA,372.13,2026-09-09,0,Put,362.50,-2.36%,0.3,0.31,0.31,9962,6359,1.57,42.90%,35.65%,-0.094059,"10:00 ET"
SPCX,151.47,2026-09-18,9,Call,155.00,-2.43%,3.85,3.9,3.9,27067,17299,1.56,53.14%,56.50%,0.417539,"10:00 ET"
AVGO,362.6,2026-09-09,0,Call,362.50,+0.04%,1.72,1.84,1.88,927,597,1.55,38.60%,23.70%,0.505891,"10:00 ET"
AVGO,362.6,2026-09-09,0,Call,367.50,-1.34%,0.39,0.35,0.41,1346,866,1.55,38.60%,25.87%,0.157522,"10:00 ET"
AMD,522.79,2026-09-11,2,Call,537.50,-2.85%,5,5.11,5.25,650,423,1.54,54.05%,66.53%,0.31528,"10:00 ET"
BMNR,25.07,2026-09-11,2,Put,26.00,+4.00%,1.31,1.27,1.39,1021,667,1.53,80.47%,103.49%,-0.674384,"09:53 ET"
MU,1024.74,2026-09-18,9,Put,975.00,-4.88%,16.7,16.7,17.05,563,370,1.52,67.68%,63.22%,-0.259019,"10:00 ET"
TSLA,372.13,2026-09-11,2,Call,380.00,-2.35%,2.89,2.89,2.91,14701,9863,1.49,42.90%,56.60%,0.300145,"10:00 ET"
META,650.4,2026-09-11,2,Put,585.00,-9.84%,0.13,0.14,0.15,1133,765,1.48,39.57%,62.07%,-0.013261,"09:59 ET"
AMD,522.79,2026-09-11,2,Call,520.00,+0.50%,12.1,12.5,12.6,4683,3160,1.48,54.05%,65.29%,0.576901,"10:00 ET"
ENPH,37.83,2026-09-11,2,Call,42.00,-10.91%,0.08,0.1,0.19,561,381,1.47,69.21%,104.18%,0.100467,"09:58 ET"
AMD,522.79,2027-03-19,191,Call,570.00,-9.07%,72.8,74.45,74.8,1764,1202,1.47,54.05%,57.94%,0.523676,"09:59 ET"
AAPL,316.5,2026-09-09,0,Call,322.50,-1.92%,1.13,1.14,1.14,14107,9620,1.47,26.71%,44.96%,0.257147,"10:00 ET"
ECL,273.91,2026-09-18,9,Call,280.00,-2.18%,1.25,1.77,2.25,589,404,1.46,23.32%,22.39%,0.293413,"09:49 ET"
SKHY,195.38,2026-09-18,9,Call,205.00,-4.86%,5.5,5.58,5.65,748,515,1.45,70.03%,75.48%,0.371786,"10:00 ET"
IREN,46.62,2026-10-02,23,Put,40.00,-14.29%,1.3,1.34,1.4,807,555,1.45,87.60%,88.11%,-0.207774,"10:00 ET"
MSFT,492.83,2026-09-09,0,Call,495.00,-0.49%,0.64,0.69,0.69,3066,2114,1.45,25.91%,18.86%,0.236549,"10:00 ET"
AMD,522.79,2026-09-09,0,Put,495.00,-5.28%,0.07,0.11,0.1,1863,1305,1.43,54.05%,52.13%,-0.016528,"09:59 ET"
INTC,104.22,2026-09-09,0,Put,103.00,-1.02%,0.28,0.29,0.3,6806,4760,1.43,65.89%,49.86%,-0.190579,"10:00 ET"
MU,1024.74,2026-09-09,0,Put,"1,000.00",-2.44%,1.3,1.3,1.36,5461,3843,1.42,67.68%,50.77%,-0.101541,"10:00 ET"
MU,1024.74,2026-09-09,0,Put,"1,015.00",-0.98%,3.4,3.55,3.5,800,567,1.41,67.68%,48.08%,-0.227675,"10:00 ET"
CRM,252.63,2026-09-18,9,Put,230.00,-8.77%,0.91,1.1,1.07,4224,3013,1.4,41.18%,48.02%,-0.105468,"09:58 ET"
INTC,104.22,2026-09-09,0,Call,103.00,+1.02%,2.61,2.64,2.69,2647,1909,1.39,65.89%,51.93%,0.800176,"10:00 ET"
MU,1024.74,2026-09-09,0,Put,"1,025.00",0.00%,6.2,6.25,6.25,918,663,1.38,67.68%,46.92%,-0.358618,"10:00 ET"
TSLA,372.13,2026-09-11,2,Put,380.00,+2.35%,11.15,11.4,11.35,1852,1346,1.38,42.90%,54.14%,-0.709338,"10:00 ET"
META,650.4,2026-09-09,0,Call,630.00,+2.91%,16.9,16.95,17.3,2749,1993,1.38,39.57%,24.88%,0.980807,"10:00 ET"
DELL,557.62,2026-09-11,2,Call,560.00,-0.41%,13.55,13.7,13.9,1171,854,1.37,67.30%,84.85%,0.505791,"10:00 ET"
SKHY,195.38,2026-09-11,2,Call,220.00,-12.54%,0.37,0.4,0.41,1353,987,1.37,70.03%,100.99%,0.063128,"10:00 ET"
INTC,104.22,2026-09-09,0,Call,106.00,-1.86%,0.85,0.86,0.87,5132,3757,1.37,65.89%,53.19%,0.414511,"10:00 ET"
ASTS,64.6,2026-09-11,2,Put,58.00,-10.27%,0.13,0.14,0.19,597,438,1.36,78.19%,101.83%,-0.071771,"09:59 ET"
SFM,75.17,2027-01-15,128,Call,110.00,-46.33%,1,1.05,1.1,5372,3965,1.35,43.10%,46.21%,0.116343,"09:57 ET"
SNOW,332.35,2026-09-11,2,Put,320.00,-3.70%,1.5,1.55,1.7,587,438,1.34,46.31%,60.54%,-0.190833,"10:00 ET"
META,650.4,2026-09-11,2,Call,685.00,-5.57%,1.07,1.03,1.13,646,482,1.34,39.57%,56.34%,0.089494,"10:00 ET"
MPLX,60.12,2026-10-16,37,Call,65.00,-8.06%,0.1,0.15,0.2,650,490,1.33,18.16%,18.84%,0.091655,"09:40 ET"
TSLA,372.13,2026-09-16,7,Call,370.00,+0.34%,9.85,9.65,10,841,632,1.33,42.90%,44.45%,0.540328,"09:59 ET"
NNE,18.87,2026-09-18,9,Call,19.00,-0.69%,0.8,0.9,1,892,675,1.32,79.37%,80.59%,0.506616,"09:50 ET"
MRVL,239.22,2026-09-11,2,Call,232.50,+2.73%,10.5,10.71,10.9,1373,1043,1.32,71.63%,85.87%,0.709765,"10:00 ET"
MRVL,239.22,2026-11-20,72,Call,360.00,-50.62%,5.35,5.33,5.85,500,392,1.28,71.63%,75.35%,0.15394,"09:54 ET"
MSTR,137.24,2026-09-25,16,Put,75.00,-45.23%,0.06,0.1,0.11,926,726,1.28,75.13%,123.24%,-0.006807,"09:52 ET"
META,650.4,2026-09-14,5,Call,650.00,-0.17%,10,9.7,10.25,1001,781,1.28,39.57%,37.78%,0.470952,"10:00 ET"
MU,1024.74,2026-09-09,0,Call,"1,000.00",+2.44%,34.4,34.6,34.95,3595,2838,1.27,67.68%,45.67%,0.921094,"10:00 ET"
AAL,12.8,2026-10-16,37,Call,14.00,-9.29%,0.33,0.33,0.38,4625,3639,1.27,46.25%,48.22%,0.305705,"09:57 ET"
CYPH,2.88,2027-03-19,191,Call,2.50,+12.89%,1.2,1.5,1.5,1086,865,1.26,174.48%,158.48%,0.758788,"09:58 ET"
MRVL,239.22,2026-09-11,2,Call,235.00,+1.68%,8.9,9,9.3,2110,1681,1.26,71.63%,86.51%,0.648786,"10:00 ET"
MU,1024.74,2026-09-18,9,Call,"1,005.00",+1.95%,56.35,57,56.8,599,480,1.25,67.68%,62.79%,0.634487,"10:00 ET"
PLTR,169.33,2026-09-11,2,Put,167.50,-1.06%,1.99,2,2,4545,3640,1.25,48.14%,56.47%,-0.390561,"10:00 ET"
TSLA,372.13,2026-09-14,5,Call,375.00,-1.01%,5.65,5.7,5.8,1672,1343,1.24,42.90%,42.07%,0.434875,"10:00 ET"
"Downloaded from Barchart.com as of 09-09-2026 09:30am CDT"
