Symbol,Price~,"Exp Date",DTE,Type,Strike,Moneyness,Bid,Latest,Ask,Volume,"Open Int",Vol/OI,"Imp Vol",IV,Delta,Time
GOOGL,337.99,2026-09-11,7,Call,342.50,-1.33%,2.72,2.78,2.8,4426,596,7.43,27.45%,24.07%,0.364453,"12:12 ET"
AMD,472.16,2026-09-04,0,Call,467.50,+0.53%,6.5,7,7.1,8689,1173,7.41,47.65%,25.69%,0.842773,"12:12 ET"
SMCI,40.44,2026-09-11,7,Put,39.00,-2.08%,0.82,0.84,0.88,955,130,7.35,71.04%,66.11%,-0.331828,"12:10 ET"
BIDU,98.43,2026-09-11,7,Call,98.00,+0.57%,2.4,2.42,2.53,1036,142,7.3,41.40%,39.52%,0.556238,"12:06 ET"
AMD,472.16,2026-09-04,0,Put,470.00,0.00%,0.94,0.95,0.99,6078,834,7.29,47.65%,24.46%,-0.26269,"12:12 ET"
CELH,31.03,2027-03-19,196,Call,45.00,-45.30%,1.82,1.87,1.98,2003,275,7.28,53.89%,59.33%,0.279357,"11:28 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,740.00",-3.19%,2.4,2.3,2.65,1656,228,7.26,73.07%,40.82%,0.138927,"12:11 ET"
TSLA,352.16,2026-09-09,5,Put,347.50,-1.20%,3.55,3.74,3.65,5406,752,7.19,39.93%,35.33%,-0.356371,"12:10 ET"
AMZN,256.15,2026-09-09,5,Call,255.00,+0.46%,3.25,3.25,3.4,3914,545,7.18,29.20%,21.61%,0.589279,"12:11 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,735.00",-2.90%,3,3.08,3.2,1265,177,7.15,73.07%,40.05%,0.166428,"12:12 ET"
AAPL,321.01,2026-09-09,5,Put,307.50,-4.21%,0.47,0.49,0.48,2402,339,7.09,24.75%,28.67%,-0.093141,"12:10 ET"
TSLA,352.16,2026-09-09,5,Call,392.50,-11.59%,0.31,0.32,0.32,3660,517,7.08,39.93%,50.90%,0.038209,"12:09 ET"
INTC,95.44,2026-09-09,5,Put,92.00,-3.04%,0.73,0.75,0.78,1322,187,7.07,57.20%,45.92%,-0.242716,"12:11 ET"
NEM,128.27,2026-09-11,7,Call,134.00,-4.13%,0.76,0.92,0.88,949,135,7.03,41.00%,38.64%,0.215112,"11:51 ET"
AMD,472.16,2026-09-04,0,Put,472.50,+0.53%,1.75,1.9,1.9,2935,419,7,47.65%,24.55%,-0.41424,"12:12 ET"
MU,999.71,2026-09-09,5,Call,990.00,+0.77%,27.25,26.8,27.55,1991,286,6.96,60.61%,43.84%,0.608561,"12:11 ET"
MSTR,141.71,2026-09-04,0,Put,139.00,-2.22%,0.18,0.19,0.2,6482,933,6.95,73.09%,38.57%,-0.131636,"12:11 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,690.00",-0.23%,18.8,18.55,19.4,2669,388,6.88,73.07%,38.43%,0.620281,"12:12 ET"
MU,999.71,2026-09-09,5,Call,"1,100.00",-10.25%,1.48,1.5,1.5,2970,432,6.88,60.61%,49.98%,0.060262,"12:12 ET"
M,22.88,2026-09-11,7,Put,21.50,-5.87%,0.34,0.42,0.37,993,145,6.85,50.05%,71.71%,-0.249148,"11:00 ET"
NBIS,216.7,2026-09-04,0,Put,212.50,-1.31%,0.33,0.3,0.42,968,144,6.72,77.88%,37.32%,-0.166572,"12:11 ET"
ROKU,155.7,2026-09-04,0,Put,155.00,-0.62%,0.08,0.12,0.19,678,101,6.71,16.55%,13.95%,-0.210299,"12:11 ET"
BE,244.37,2026-09-11,7,Call,350.00,-43.38%,0.18,0.19,0.24,833,125,6.66,84.38%,115.53%,0.015799,"12:06 ET"
BE,244.37,2026-09-11,7,Put,197.50,-19.09%,0.7,0.75,1.25,1264,190,6.65,84.38%,104.98%,-0.060055,"11:53 ET"
CBRS,212.5,2026-09-04,0,Call,215.00,-1.76%,0.9,1.12,1.35,1342,202,6.64,73.63%,50.90%,0.314775,"12:11 ET"
NVDA,231.3,2026-09-11,7,Put,230.00,-0.42%,3.55,3.6,3.6,14649,2231,6.57,33.81%,32.66%,-0.444654,"12:12 ET"
GOOGL,337.99,2026-09-11,7,Put,317.50,-6.07%,0.22,0.27,0.25,1864,284,6.56,27.45%,27.28%,-0.044241,"11:28 ET"
MU,999.71,2026-09-04,0,Call,"1,035.00",-3.74%,0.22,0.23,0.25,8618,1318,6.54,60.61%,33.65%,0.034182,"12:12 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,765.00",-4.68%,0.6,0.7,0.9,827,127,6.51,73.07%,43.05%,0.047895,"12:11 ET"
BRK.B,505.61,2026-09-11,7,Call,510.00,-0.80%,1.66,1.73,1.85,2668,410,6.51,13.75%,12.00%,0.322989,"12:10 ET"
ZS,169.57,2026-09-04,0,Call,172.50,-2.25%,0.36,0.48,0.72,1101,170,6.48,50.41%,45.45%,0.233603,"12:08 ET"
SKHY,171.38,2026-09-18,14,Put,170.00,-0.32%,6.75,6.98,7.1,1380,213,6.48,59.77%,58.24%,-0.442307,"12:10 ET"
POET,7.76,2026-09-11,7,Call,8.00,-3.36%,0.21,0.22,0.22,3546,552,6.42,81.65%,73.25%,0.404096,"12:12 ET"
LYV,172.41,2027-01-15,133,Put,135.00,-21.92%,1.5,1.95,2.25,3902,608,6.42,26.62%,35.85%,-0.0975,"12:06 ET"
NVDA,231.3,2026-09-09,5,Call,235.00,-1.75%,1.43,1.42,1.44,58031,9213,6.3,33.81%,27.15%,0.309559,"12:12 ET"
MU,999.71,2026-09-11,7,Call,995.00,+0.27%,32.2,32.2,32.45,1043,168,6.21,60.61%,51.08%,0.5589,"12:12 ET"
SNOW,345.89,2026-09-04,0,Put,347.50,+0.28%,3.35,3.43,3.6,1727,279,6.19,41.43%,28.58%,-0.677891,"12:11 ET"
META,612.2,2026-09-09,5,Call,615.00,-0.56%,6.3,6.38,6.4,2122,344,6.17,34.15%,26.09%,0.455824,"12:12 ET"
AAPL,321.01,2026-09-09,5,Put,317.50,-1.09%,2.32,2.38,2.41,3451,561,6.15,24.75%,26.60%,-0.347089,"12:11 ET"
NVDA,231.3,2026-09-16,12,Put,230.00,-0.42%,4.75,4.85,4.9,717,117,6.13,33.81%,32.74%,-0.450545,"12:12 ET"
NVDA,231.3,2026-09-09,5,Call,242.50,-5.00%,0.29,0.3,0.3,10837,1767,6.13,33.81%,29.10%,0.083177,"12:12 ET"
AMZN,256.15,2026-09-09,5,Put,265.00,+3.45%,9,9.12,9.4,2820,464,6.08,29.20%,25.88%,-0.863561,"12:12 ET"
RIG,5.8,2026-10-16,42,Put,6.00,+3.09%,0.43,0.44,0.45,1013,167,6.07,45.46%,39.46%,-0.582052,"12:12 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,665.00",+1.25%,36.9,36.8,38.7,1056,175,6.03,73.07%,39.40%,0.847827,"12:11 ET"
META,612.2,2026-09-04,0,Call,610.00,+0.25%,3.4,3.5,3.55,22290,3699,6.03,34.15%,16.14%,0.682645,"12:12 ET"
NIO,3.78,2027-04-16,224,Call,4.00,-6.10%,0.62,0.62,0.64,15052,2511,5.99,50.02%,57.96%,0.562122,"12:09 ET"
META,612.2,2026-09-11,7,Put,610.00,-0.25%,9.05,9,9.15,925,155,5.97,34.15%,30.80%,-0.450705,"12:11 ET"
TSLA,352.16,2026-09-11,7,Call,352.50,-0.22%,7.65,7.55,7.75,4247,712,5.96,39.93%,39.24%,0.513449,"12:11 ET"
GOOG,334.67,2026-09-04,0,Put,337.50,+0.82%,2.55,2.94,3.05,4158,700,5.94,27.60%,14.96%,-0.838775,"12:09 ET"
CBRS,212.5,2026-10-16,42,Put,210.00,-0.61%,18.9,19.62,19.8,1071,181,5.92,73.63%,73.12%,-0.428993,"11:59 ET"
ASTS,62.21,2026-09-11,7,Put,64.00,+2.42%,3.1,3.04,3.3,1248,212,5.89,72.92%,64.57%,-0.601494,"11:45 ET"
NFLX,79.18,2026-09-11,7,Put,77.00,-2.94%,0.41,0.43,0.43,1704,290,5.88,34.07%,29.17%,-0.223295,"12:11 ET"
META,612.2,2026-09-11,7,Call,642.50,-5.06%,1.98,1.96,2.02,605,103,5.87,34.15%,31.88%,0.146422,"11:54 ET"
SOFI,18.22,2026-10-09,35,Call,18.00,+0.83%,1.19,1.2,1.23,1595,272,5.86,48.04%,47.86%,0.570005,"12:02 ET"
TSLA,352.16,2026-09-09,5,Call,350.00,+0.49%,7,7.04,7.1,7295,1250,5.84,39.93%,34.66%,0.57911,"12:12 ET"
AAPL,321.01,2026-09-04,0,Put,322.50,+0.47%,1.71,1.74,1.77,92075,15759,5.84,24.75%,13.69%,-0.721777,"12:12 ET"
KMB,106.82,2026-09-11,7,Call,109.00,-1.99%,0.4,0.5,0.5,1026,176,5.83,22.42%,21.06%,0.246678,"12:03 ET"
AMD,472.16,2026-09-04,0,Call,470.00,0.00%,4.5,4.55,4.9,22980,3960,5.8,47.65%,23.96%,0.741832,"12:12 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,760.00",-4.38%,0.9,0.92,1.05,1367,236,5.79,73.07%,42.71%,0.060427,"12:12 ET"
AVGO,356.38,2026-09-04,0,Call,362.50,-1.79%,0.14,0.15,0.15,7620,1315,5.79,34.98%,23.47%,0.074897,"12:12 ET"
TSLA,352.16,2026-09-16,12,Call,360.00,-2.35%,6.8,6.85,7,827,143,5.78,39.93%,39.20%,0.401781,"12:09 ET"
PATH,15.25,2026-09-11,7,Call,16.00,-5.19%,0.23,0.26,0.28,1152,200,5.76,58.46%,59.80%,0.322005,"12:11 ET"
MU,999.71,2026-09-04,0,Call,"1,040.00",-4.24%,0.15,0.15,0.17,7919,1376,5.76,60.61%,35.46%,0.023274,"12:12 ET"
MU,999.71,2026-09-11,7,Put,"1,000.00",+0.23%,27.3,27.45,27.45,1706,298,5.72,60.61%,52.09%,-0.469965,"12:12 ET"
BMY,66.94,2026-09-11,7,Put,66.00,-1.58%,0.31,0.38,0.41,1537,269,5.71,24.63%,19.78%,-0.303679,"12:11 ET"
HOOD,123.09,2026-09-11,7,Call,123.00,+0.69%,4.05,4.12,4.2,3062,537,5.7,62.03%,59.73%,0.521806,"12:11 ET"
SPCX,148.88,2026-09-04,0,Put,149.00,-0.13%,0.85,0.86,0.86,13756,2412,5.7,48.80%,22.75%,-0.562837,"12:12 ET"
CBRS,212.5,2026-09-11,7,Call,225.00,-6.49%,3.8,3.97,4.7,631,111,5.68,73.63%,76.54%,0.310662,"11:58 ET"
MU,999.71,2026-09-09,5,Call,"1,080.00",-8.25%,2.64,2.68,2.79,716,126,5.68,60.61%,48.82%,0.102058,"12:12 ET"
TSLA,352.16,2026-09-09,5,Put,362.50,+3.06%,12.45,12.7,12.6,4486,794,5.65,39.93%,37.93%,-0.729076,"12:08 ET"
NVDA,231.3,2026-09-11,7,Put,235.00,+1.75%,6.3,6.33,6.4,3818,677,5.64,33.81%,32.58%,-0.632755,"12:08 ET"
BE,244.37,2026-09-04,0,Put,247.50,+1.39%,9.05,9.5,9.5,704,125,5.63,84.38%,154.26%,-0.537961,"12:11 ET"
TSLA,352.16,2026-09-09,5,Call,370.00,-5.20%,1.28,1.3,1.3,7960,1424,5.59,39.93%,39.64%,0.154385,"12:12 ET"
TSLA,352.16,2026-09-11,7,Call,377.50,-7.33%,1.4,1.39,1.42,4715,847,5.57,39.93%,43.45%,0.135049,"12:11 ET"
TSLA,352.16,2026-09-09,5,Put,350.00,-0.49%,4.6,4.65,4.7,14792,2665,5.55,39.93%,35.56%,-0.423278,"12:12 ET"
AEHR,84.29,2026-09-04,0,Call,88.00,-3.59%,0,0.2,0.3,728,132,5.52,110.45%,65.66%,0.109574,"11:55 ET"
BE,244.37,2026-09-18,14,Put,235.00,-3.73%,11.95,12.85,12.05,876,159,5.51,84.38%,88.54%,-0.37098,"11:32 ET"
TSLA,352.16,2026-09-09,5,Put,335.00,-4.75%,0.8,0.81,0.82,1736,315,5.51,39.93%,36.22%,-0.110244,"12:12 ET"
DELL,521.24,2026-09-04,0,Put,510.00,-1.53%,0.31,0.37,0.37,5541,1005,5.51,59.61%,32.46%,-0.083864,"12:12 ET"
MU,999.71,2026-09-09,5,Call,"1,060.00",-6.24%,4.6,4.6,4.75,564,103,5.48,60.61%,47.11%,0.163784,"12:12 ET"
ARM,251.92,2026-09-11,7,Call,265.00,-5.25%,3.25,3.45,3.6,1827,334,5.47,60.49%,58.63%,0.281362,"11:57 ET"
META,612.2,2026-09-09,5,Put,600.00,-1.89%,2.9,3,2.97,1180,217,5.44,34.15%,27.00%,-0.250263,"12:10 ET"
AAPL,321.01,2026-09-14,10,Call,330.00,-2.80%,2.07,2.07,2.15,2929,541,5.41,24.75%,24.84%,0.267503,"12:12 ET"
PCG,14.06,2027-01-15,133,Call,16.00,-13.88%,1.3,1.36,1.37,36445,6755,5.4,60.10%,59.46%,0.434604,"11:59 ET"
EIX,56.3,2027-01-15,133,Call,62.50,-11.37%,3.3,3.6,3.9,2871,536,5.36,50.52%,45.21%,0.385938,"12:04 ET"
NVDA,231.3,2026-09-09,5,Call,237.50,-2.83%,0.83,0.83,0.85,21223,3977,5.34,33.81%,27.35%,0.205039,"12:12 ET"
MU,999.71,2026-09-09,5,Call,"1,010.00",-1.23%,17.35,17.15,17.65,1499,282,5.32,60.61%,44.53%,0.455528,"12:11 ET"
BRK.B,505.61,2026-09-11,7,Put,495.00,-2.17%,0.43,0.46,0.54,2250,424,5.31,13.75%,13.03%,-0.109463,"11:55 ET"
SNOW,345.89,2026-09-04,0,Put,342.50,-1.17%,0.82,0.9,0.98,2437,460,5.3,41.43%,27.03%,-0.293053,"12:12 ET"
ADBE,267.83,2026-09-04,0,Put,265.00,-1.15%,0.2,0.28,0.35,2327,440,5.29,51.00%,22.94%,-0.1621,"12:11 ET"
MU,999.71,2026-09-04,0,Call,"1,010.00",-1.23%,2.76,2.76,2.83,30299,5761,5.26,60.61%,27.95%,0.303575,"12:12 ET"
AAPL,321.01,2026-09-14,10,Call,320.00,+0.31%,5.85,6,6.1,838,160,5.24,24.75%,24.75%,0.551107,"12:12 ET"
META,612.2,2026-09-09,5,Put,610.00,-0.25%,6.35,6.27,6.45,1192,228,5.23,34.15%,26.75%,-0.440076,"12:11 ET"
TSLA,352.16,2026-09-09,5,Call,365.00,-3.78%,1.97,1.99,2,10756,2060,5.22,39.93%,38.00%,0.224266,"12:12 ET"
SNDK,1699.49,2026-09-04,0,Put,"1,585.00",-6.00%,0.1,0.11,0.15,613,118,5.19,73.07%,55.87%,-0.007613,"12:10 ET"
MU,999.71,2026-09-09,5,Call,985.00,+1.27%,30.3,29.25,30.55,761,147,5.18,60.61%,43.81%,0.645974,"12:08 ET"
GOOGL,337.99,2026-09-04,0,Put,337.50,-0.15%,0.51,0.54,0.57,17829,3472,5.14,27.45%,11.99%,-0.371007,"12:12 ET"
GOOGL,337.99,2026-09-11,7,Put,332.50,-1.63%,1.98,2.17,2.12,1167,228,5.12,27.45%,23.58%,-0.29102,"12:04 ET"
AAPL,321.01,2026-09-09,5,Call,327.50,-2.02%,1.56,1.58,1.59,6160,1203,5.12,24.75%,25.94%,0.268593,"12:12 ET"
META,612.2,2026-09-04,0,Call,622.50,-1.79%,0.11,0.14,0.13,5932,1160,5.11,34.15%,18.86%,0.048272,"12:12 ET"
MSTR,141.71,2026-09-04,0,Put,141.00,-0.81%,0.64,0.66,0.7,6910,1352,5.11,73.09%,39.02%,-0.344146,"12:12 ET"
MU,999.71,2026-09-09,5,Call,"1,075.00",-7.75%,3,2.95,3.1,544,107,5.08,60.61%,48.12%,0.113731,"12:11 ET"
BRK.B,505.61,2026-09-11,7,Call,515.00,-1.78%,0.51,0.66,0.72,2341,461,5.08,13.75%,11.87%,0.145,"11:57 ET"
DKNG,23.9,2026-09-11,7,Call,24.50,-3.51%,0.36,0.34,0.4,1121,221,5.07,51.22%,46.04%,0.37326,"12:07 ET"
ZS,169.57,2026-09-04,0,Call,175.00,-3.73%,0.13,0.16,0.23,3526,697,5.06,50.41%,46.33%,0.095031,"12:12 ET"
HIMS,27.66,2026-10-09,35,Put,25.00,-9.84%,0.97,1,1.07,556,110,5.05,65.94%,64.81%,-0.27052,"12:12 ET"
AMZN,256.15,2026-09-09,5,Put,262.50,+2.47%,6.8,6.95,7.15,1503,298,5.04,29.20%,24.19%,-0.797396,"12:12 ET"
MU,999.71,2026-09-09,5,Call,"1,020.00",-2.24%,13.85,14,14,2016,401,5.03,60.61%,45.44%,0.384481,"12:12 ET"
NBIS,216.7,2026-09-04,0,Call,217.50,-1.01%,1.08,1.26,1.24,3655,727,5.03,77.88%,35.94%,0.404833,"12:11 ET"
META,612.2,2026-09-09,5,Put,580.00,-5.16%,0.44,0.43,0.46,1336,266,5.02,34.15%,28.91%,-0.051124,"12:11 ET"
CRCL,101.86,2026-09-04,0,Put,101.00,-1.14%,0.41,0.44,0.47,1660,331,5.02,79.07%,42.43%,-0.30323,"12:12 ET"
SLS,14.02,2026-09-11,7,Call,16.00,-14.70%,0.25,0.32,0.35,866,173,5.01,198.93%,117.85%,0.240035,"12:12 ET"
SPCX,148.88,2026-09-25,21,Put,149.00,-0.13%,6.75,6.78,6.9,1067,213,5.01,48.80%,47.88%,-0.478526,"12:04 ET"
TSLA,352.16,2026-09-14,10,Put,345.00,-1.91%,5,5.13,5.15,1225,246,4.98,39.93%,36.34%,-0.346057,"12:06 ET"
AMD,472.16,2026-09-09,5,Call,470.00,0.00%,10.2,10.47,10.85,1848,374,4.94,47.65%,38.12%,0.583431,"12:11 ET"
NVDA,231.3,2026-09-09,5,Put,227.50,-1.50%,1.55,1.59,1.58,8768,1774,4.94,33.81%,28.62%,-0.309624,"12:12 ET"
ONDS,7.53,2026-10-02,28,Call,12.00,-59.57%,0.03,0.1,0.07,893,182,4.91,69.57%,99.83%,0.061542,"09:36 ET"
TSLA,352.16,2026-09-09,5,Put,340.00,-3.33%,1.49,1.51,1.53,5544,1128,4.91,39.93%,35.41%,-0.185508,"12:12 ET"
BTU,29.06,2026-10-16,42,Call,32.00,-10.23%,0.91,1.04,1.1,505,103,4.9,51.50%,51.71%,0.328777,"11:51 ET"
AMZN,256.15,2026-09-04,0,Call,257.50,-0.52%,0.19,0.19,0.2,31330,6391,4.9,29.20%,11.75%,0.218331,"12:12 ET"
MU,999.71,2026-09-11,7,Call,"1,065.00",-6.75%,8.95,8.57,9.1,737,151,4.88,60.61%,53.48%,0.219652,"12:08 ET"
SNDK,1699.49,2026-09-11,7,Put,"1,500.00",-11.04%,6.5,6.7,6.7,1781,365,4.88,73.07%,68.70%,-0.085486,"12:11 ET"
SMCI,40.44,2026-09-11,7,Call,40.00,-0.43%,1.67,1.67,1.69,20583,4216,4.88,71.04%,65.87%,0.563414,"12:12 ET"
SKHY,171.38,2026-09-11,7,Call,195.00,-14.34%,0.4,0.45,0.49,1042,214,4.87,59.77%,61.09%,0.071362,"12:08 ET"
CIFR,17.68,2026-09-11,7,Call,21.00,-18.44%,0.11,0.11,0.12,3739,767,4.87,90.10%,95.93%,0.107731,"11:47 ET"
CRCL,101.86,2027-06-17,286,Put,110.00,+7.67%,31.1,32.05,34.75,501,103,4.86,79.07%,83.83%,-0.384566,"11:48 ET"
DNUT,3.43,2026-11-20,77,Put,3.50,+2.64%,0.4,0.5,0.55,1000,206,4.85,58.95%,69.43%,-0.46127,"09:30 ET"
ARM,251.92,2026-09-04,0,Call,252.50,-0.29%,0.91,1.1,1.22,1546,319,4.85,60.49%,26.09%,0.427772,"12:12 ET"
NVDA,231.3,2026-09-04,0,Put,235.00,+1.75%,3.9,3.9,4,48210,9958,4.84,33.81%,20.55%,-0.942797,"12:12 ET"
COHR,282.73,2026-09-11,7,Call,300.00,-6.12%,3.8,3.6,4.2,502,104,4.83,68.73%,65.29%,0.268466,"12:07 ET"
SKHY,171.38,2026-09-11,7,Put,149.00,-12.64%,0.31,0.35,0.38,1494,310,4.82,59.77%,64.50%,-0.05177,"11:54 ET"
MU,999.71,2026-09-09,5,Put,920.00,-7.79%,1.57,1.63,1.62,1085,226,4.8,60.61%,48.91%,-0.062646,"12:11 ET"
NUAI,5.38,2026-10-09,35,Call,5.50,-2.04%,0.7,0.9,0.9,2051,427,4.8,137.45%,127.01%,0.560386,"10:51 ET"
SNDK,1699.49,2026-09-11,7,Call,"1,700.00",-0.82%,63.9,63.27,64.5,2384,499,4.78,73.07%,67.85%,0.521334,"12:12 ET"
TSLA,352.16,2026-09-11,7,Call,362.50,-3.06%,3.95,3.87,4.05,3243,678,4.78,39.93%,40.45%,0.320908,"12:10 ET"
IOT,40.71,2026-09-11,7,Call,42.00,-4.22%,0.8,0.65,1.15,538,113,4.76,56.35%,68.33%,0.382677,"11:39 ET"
MSFT,500.85,2026-09-09,5,Call,500.00,+0.14%,4.7,4.82,5.05,1180,248,4.76,23.69%,18.04%,0.551545,"12:12 ET"
TSLA,352.16,2027-02-19,168,Call,375.00,-6.62%,35.55,35.62,36.05,1204,253,4.76,39.93%,44.62%,0.501721,"11:55 ET"
PRMB,22.17,2026-09-18,14,Call,23.00,-3.37%,0.25,0.35,0.4,4280,900,4.76,35.36%,36.89%,0.323014,"12:10 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,635.00",+3.03%,64.8,65.3,66.4,793,167,4.75,73.07%,42.62%,0.961792,"12:07 ET"
DELL,521.24,2026-09-04,0,Call,522.50,-0.89%,2.81,2.89,3.05,2572,541,4.75,59.61%,29.61%,0.474989,"12:12 ET"
MSTR,141.71,2026-09-11,7,Put,135.00,-5.03%,2.41,2.45,2.51,4069,859,4.74,73.09%,69.28%,-0.277821,"12:10 ET"
AMZN,256.15,2026-09-04,0,Put,257.50,+0.52%,1.42,1.49,1.55,21235,4481,4.74,29.20%,13.27%,-0.756858,"12:12 ET"
DELL,521.24,2026-09-04,0,Put,517.50,-0.08%,1.77,1.95,1.99,2008,425,4.72,59.61%,34.15%,-0.312344,"12:11 ET"
SMCI,40.44,2026-10-16,42,Call,42.00,-5.45%,3.2,3.25,3.4,4421,936,4.72,71.04%,71.64%,0.4913,"12:07 ET"
AAPL,321.01,2026-09-09,5,Call,322.50,-0.47%,3.25,3.3,3.3,8258,1748,4.72,24.75%,25.67%,0.455526,"12:12 ET"
LULU,100.39,2026-10-16,42,Call,110.00,-9.90%,2.37,2.43,2.53,754,160,4.71,40.96%,42.03%,0.292756,"12:11 ET"
ADM,84.61,2026-10-16,42,Put,80.00,-5.76%,1.55,1.57,1.65,1161,247,4.7,31.34%,31.44%,-0.27286,"12:11 ET"
PATH,15.25,2026-11-20,77,Put,14.00,-7.96%,0.99,1.05,1.04,1180,251,4.7,58.46%,61.18%,-0.312897,"12:05 ET"
INOD,54.91,2026-11-20,77,Call,90.00,-63.43%,1.35,1.65,1.7,1145,244,4.69,65.13%,87.46%,0.156396,"11:49 ET"
BE,244.37,2026-09-25,21,Call,270.00,-10.61%,10.9,11.3,11.7,570,122,4.67,84.38%,87.19%,0.361735,"12:10 ET"
DELL,521.24,2026-09-04,0,Put,507.50,-2.01%,0.15,0.2,0.26,1348,290,4.65,59.61%,33.57%,-0.053013,"12:11 ET"
SNOW,345.89,2026-09-04,0,Put,345.00,-0.44%,1.88,1.93,2,2936,631,4.65,41.43%,27.78%,-0.489714,"12:12 ET"
MRVL,220.93,2026-09-04,0,Call,222.50,-0.80%,0.57,0.58,0.62,6084,1307,4.65,59.85%,26.53%,0.307391,"12:12 ET"
HIMS,27.66,2026-09-11,7,Call,30.50,-9.99%,0.18,0.18,0.21,2425,523,4.64,65.94%,66.63%,0.153087,"12:05 ET"
NFLX,79.18,2026-09-04,0,Put,79.00,-0.42%,0.17,0.17,0.18,11787,2552,4.62,34.07%,18.31%,-0.345055,"12:12 ET"
GOOGL,337.99,2026-09-09,5,Put,335.00,-0.89%,1.8,1.91,1.91,1475,321,4.6,27.45%,20.63%,-0.338244,"12:10 ET"
MU,999.71,2026-09-09,5,Call,"1,050.00",-5.24%,6.3,6.3,6.45,4467,971,4.6,60.61%,47.06%,0.209535,"12:12 ET"
SNDK,1699.49,2026-09-11,7,Call,"1,900.00",-12.68%,12.2,12.28,12.5,2861,623,4.59,73.07%,72.54%,0.146649,"12:12 ET"
PANW,332.21,2026-09-04,0,Call,337.50,-1.86%,0.18,0.23,0.26,1585,346,4.58,45.12%,23.41%,0.112608,"12:10 ET"
AMZN,256.15,2026-09-09,5,Call,250.00,+2.41%,6.65,6.85,7.05,871,191,4.56,29.20%,20.74%,0.853187,"12:12 ET"
ALAB,317.56,2026-09-04,0,Put,300.00,-5.55%,0.51,0.51,0.84,501,110,4.55,79.59%,86.63%,-0.098203,"12:09 ET"
MU,999.71,2026-09-11,7,Call,990.00,+0.77%,34.9,33.78,35.15,1159,255,4.55,60.61%,51.03%,0.586885,"12:10 ET"
LULU,100.39,2026-09-11,7,Put,100.00,-0.09%,2.2,2.19,2.29,6497,1427,4.55,40.96%,43.91%,-0.463625,"12:11 ET"
AVGO,356.38,2026-09-09,5,Put,357.50,+0.38%,5.65,5.85,6,908,200,4.54,34.98%,31.11%,-0.531243,"12:11 ET"
CNH,14.27,2026-12-18,105,Call,15.00,-5.19%,0.9,0.93,1,3865,851,4.54,41.88%,40.56%,0.455418,"10:48 ET"
HONA,159.57,2026-10-16,42,Put,150.00,-6.02%,4.3,5.1,5.1,2013,444,4.53,42.48%,42.68%,-0.29775,"10:53 ET"
DELL,521.24,2026-09-04,0,Call,525.00,-1.37%,1.94,2,2.13,5419,1197,4.53,59.61%,30.85%,0.360381,"12:12 ET"
TSLA,352.16,2026-09-14,10,Call,360.00,-2.35%,5.45,5.51,5.6,1299,288,4.51,39.93%,36.92%,0.380817,"12:12 ET"
LULU,100.39,2026-09-18,14,Call,100.00,+0.09%,3.4,3.54,3.6,1478,328,4.51,40.96%,41.80%,0.538384,"12:11 ET"
TSLA,352.16,2026-09-04,0,Put,360.00,+2.35%,7.9,8.2,8.2,55826,12385,4.51,39.93%,36.89%,-0.865713,"12:11 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,655.00",+1.85%,46.1,46.65,47.4,801,178,4.5,73.07%,40.74%,0.899494,"12:07 ET"
SNDK,1699.49,2026-09-11,7,Call,"2,000.00",-18.61%,5,5.1,5.1,2766,615,4.5,73.07%,75.50%,0.067299,"12:12 ET"
MSFT,500.85,2026-09-11,7,Call,507.50,-1.36%,3.2,3.34,3.45,1284,288,4.46,23.69%,21.19%,0.343904,"12:05 ET"
MU,999.71,2026-09-11,7,Call,"1,055.00",-5.74%,10.9,10.9,11.1,839,189,4.44,60.61%,53.05%,0.257284,"12:12 ET"
MU,999.71,2026-09-09,5,Call,"1,025.00",-2.74%,12,11.25,12.2,1014,229,4.43,60.61%,45.23%,0.349118,"12:09 ET"
AAPL,321.01,2026-09-09,5,Call,325.00,-1.25%,2.3,2.32,2.34,20765,4689,4.43,24.75%,25.88%,0.357344,"12:12 ET"
MU,999.71,2026-09-11,7,Call,"1,020.00",-2.24%,21.15,21.05,21.3,2729,618,4.42,60.61%,51.84%,0.421261,"12:12 ET"
TSLA,352.16,2026-09-04,0,Put,362.50,+3.06%,10.25,10.63,10.7,11390,2578,4.42,39.93%,42.67%,-0.897435,"12:08 ET"
DVN,48.27,2026-11-20,77,Call,50.00,-3.46%,2.38,2.4,2.44,10103,2303,4.39,32.85%,35.22%,0.448988,"12:12 ET"
TSLA,352.16,2026-09-09,5,Put,332.50,-5.46%,0.59,0.61,0.61,1033,236,4.38,39.93%,36.94%,-0.084491,"12:10 ET"
PYPL,54.77,2026-09-11,7,Call,58.00,-5.82%,0.24,0.26,0.27,4332,990,4.38,34.02%,40.31%,0.161943,"11:54 ET"
META,612.2,2026-09-04,0,Call,620.00,-1.38%,0.23,0.24,0.25,20610,4707,4.38,34.15%,17.75%,0.09167,"12:12 ET"
