Symbol,Price~,Exp Date,DTE,Type,Strike,Moneyness,Bid,Latest,Ask,Volume,Open Int,Vol/OI,Imp Vol,IV,Delta,Time
AAPL,319.97,2026-09-09,4,Call,317.50,+0.77%,5,5.07,5.3,1976,360,5.49,25.16%,27.92%,0.614883,2026-09-05
PCG,14.3,2027-01-15,132,Call,16.00,-11.89%,1.33,1.45,1.53,37081,6755,5.49,61.36%,59.13%,0.4527,2026-09-05
WIX,76.21,2026-09-18,13,Call,100.00,-31.22%,0.05,0.3,0.35,1008,184,5.48,73.09%,80.59%,0.044408,2026-09-05
BRK.B,506.03,2026-09-11,6,Call,515.00,-1.77%,0.52,0.61,0.76,2523,461,5.47,13.99%,12.71%,0.150703,2026-09-05
SOFI,18.22,2026-10-02,27,Call,18.50,-1.54%,0.84,0.86,0.86,11580,2119,5.46,49.48%,48.33%,0.488081,2026-09-05
PLTR,174.33,2026-09-11,6,Call,180.00,-3.25%,1.86,1.85,1.89,9416,1728,5.45,46.80%,44.89%,0.302539,2026-09-05
MRNA,145.55,2026-09-11,6,Call,190.00,-30.54%,0.08,0.12,0.41,861,158,5.45,73.72%,108.29%,0.032465,2026-09-05
SLS,13.86,2026-09-11,6,Call,14.50,-4.62%,0.5,0.55,0.65,1129,208,5.43,204.67%,117.89%,0.413251,2026-09-05
BIDU,99.47,2026-09-11,6,Call,105.00,-5.56%,0.6,0.67,0.76,2987,551,5.42,43.15%,48.35%,0.202632,2026-09-05
TSLA,354.08,2026-09-11,6,Call,435.00,-22.85%,0.16,0.16,0.17,2007,371,5.41,40.37%,71.95%,0.014693,2026-09-05
CRWD,213.1,2026-09-11,6,Put,212.50,-0.28%,4.8,4.95,5.05,664,123,5.4,50.77%,48.47%,-0.466448,2026-09-05
AMD,477.57,2026-09-11,6,Call,487.50,-2.08%,7.9,8.1,8.3,881,163,5.4,49.79%,49.96%,0.389747,2026-09-05
INTC,95.8,2026-09-09,4,Call,95.00,+0.84%,2.52,2.57,2.59,8564,1591,5.38,61.80%,53.05%,0.573324,2026-09-05
BRK.B,506.03,2026-09-11,6,Put,495.00,-2.18%,0.41,0.53,0.59,2277,424,5.37,13.99%,14.45%,-0.109716,2026-09-05
MSFT,499.7,2026-09-11,6,Put,477.50,-4.44%,0.5,0.52,0.6,744,139,5.35,24.61%,25.16%,-0.075161,2026-09-05
PATH,15.19,2026-11-20,76,Put,14.00,-7.83%,0.94,1.05,1.07,1343,251,5.35,58.78%,59.29%,-0.322788,2026-09-05
NUAI,5.41,2026-10-09,34,Call,5.50,-1.66%,0.8,0.85,1,2281,427,5.34,139.10%,142.14%,0.574106,2026-09-05
MU,1016.59,2026-10-09,34,Call,960.00,+5.57%,107.45,108.6,115.05,560,105,5.33,64.65%,64.80%,0.657498,2026-09-05
SNOW,337.18,2026-09-11,6,Call,365.00,-8.25%,0.93,1.11,1.14,1657,311,5.33,43.58%,48.09%,0.106469,2026-09-05
BE,252.87,2026-09-11,6,Call,265.00,-4.80%,10.2,10.39,10.4,1054,198,5.32,90.84%,117.65%,0.408538,2026-09-05
ORCL,158.78,2026-09-11,6,Put,157.50,-0.81%,8.4,8.8,8.75,850,160,5.31,70.09%,114.22%,-0.447941,2026-09-05
PG,146.44,2026-09-11,6,Put,145.00,-0.98%,0.57,0.72,0.87,688,130,5.29,18.40%,17.74%,-0.326162,2026-09-05
META,616.77,2026-09-09,4,Call,647.50,-4.98%,0.79,0.82,0.82,888,168,5.29,35.99%,32.99%,0.083768,2026-09-05
SLS,13.86,2026-09-11,6,Call,16.00,-15.44%,0.2,0.24,0.35,912,173,5.27,204.67%,131.24%,0.221913,2026-09-05
IREN,44.68,2026-09-11,6,Call,45.50,-1.84%,1.51,1.56,1.59,1324,251,5.27,87.42%,83.34%,0.455719,2026-09-05
AVGO,357.89,2026-09-09,4,Call,355.00,+0.81%,6.4,6.35,6.55,3802,724,5.25,37.03%,32.41%,0.604754,2026-09-05
SNOW,337.18,2026-09-11,6,Call,350.00,-3.80%,3.15,3.25,3.4,4575,872,5.25,43.58%,45.89%,0.275976,2026-09-05
BLK,1122.29,2026-09-18,13,Call,1030.00,+8.22%,88.2,92.6,95.9,2400,459,5.23,27.23%,14.60%,0.998457,2026-09-05
HOOD,122.11,2026-09-11,6,Call,141.00,-15.47%,0.25,0.34,0.35,611,117,5.22,63.01%,71.24%,0.063941,2026-09-05
IREN,44.68,2026-09-11,6,Call,47.00,-5.19%,1.02,1.09,1.09,6437,1235,5.21,87.42%,85.18%,0.343274,2026-09-05
IONQ,39.52,2026-09-11,6,Put,37.50,-5.11%,0.72,0.81,0.88,690,133,5.19,74.37%,82.32%,-0.289484,2026-09-05
META,616.77,2026-09-11,6,Call,612.50,+0.69%,13.25,13.35,13.45,1243,240,5.18,35.99%,34.67%,0.575588,2026-09-05
NBIS,226.39,2026-09-11,6,Call,242.50,-7.12%,4.3,4.4,5.15,646,125,5.17,85.02%,90.99%,0.299488,2026-09-05
BE,252.87,2026-09-11,6,Put,230.00,-9.04%,4.7,4.83,4.9,1755,341,5.15,90.84%,107.42%,-0.223296,2026-09-05
AAPL,319.97,2026-09-11,6,Put,312.50,-2.33%,1.86,1.96,1.96,4302,835,5.15,25.16%,29.61%,-0.256577,2026-09-05
SPCX,147.95,2026-09-25,20,Put,149.00,+0.71%,7.25,7.35,7.4,1094,213,5.14,50.41%,49.99%,-0.495622,2026-09-05
META,616.77,2026-09-09,4,Put,587.50,-4.75%,0.64,0.66,0.66,575,112,5.13,35.99%,32.06%,-0.070038,2026-09-05
UNH,397.14,2026-09-11,6,Call,395.00,+0.54%,5.55,6.3,7.75,816,159,5.13,32.03%,27.00%,0.571093,2026-09-05
NOW,141.26,2027-09-17,377,Call,190.00,-34.50%,18.95,19.58,20,707,138,5.12,51.97%,56.48%,0.437828,2026-09-05
CRCL,102.05,2026-10-02,27,Call,105.00,-2.89%,7.4,7.57,8,1641,321,5.11,79.93%,80.14%,0.496223,2026-09-05
TSLA,354.08,2026-09-14,9,Call,370.00,-4.50%,2.84,2.93,2.91,2300,450,5.11,40.37%,37.45%,0.240937,2026-09-05
USAR,17.61,2026-09-11,6,Call,17.50,+0.62%,0.74,0.78,0.8,607,119,5.1,80.81%,78.93%,0.547134,2026-09-05
AMD,477.57,2026-09-09,4,Call,465.00,+2.63%,16.1,16.4,16.7,1025,201,5.1,49.79%,43.47%,0.731644,2026-09-05
RIOT,21.8,2026-09-11,6,Put,19.50,-10.55%,0.14,0.16,0.19,738,145,5.09,84.35%,83.01%,-0.134367,2026-09-05
AMZN,258.51,2026-09-11,6,Put,262.50,+1.54%,5.9,5.9,6.15,2550,501,5.09,30.40%,28.43%,-0.652428,2026-09-05
MSFT,499.7,2026-09-11,6,Call,505.00,-1.06%,3.7,3.82,4,3208,631,5.08,24.61%,23.54%,0.374916,2026-09-05
MARA,11.31,2026-09-11,6,Call,12.00,-6.10%,0.23,0.24,0.25,46927,9284,5.05,83.23%,85.71%,0.316119,2026-09-05
RDDT,154.46,2026-09-11,6,Put,152.50,-1.27%,3.15,3.3,3.5,1224,243,5.04,58.91%,54.40%,-0.410939,2026-09-05
LITE,881.26,2027-01-15,132,Put,730.00,-17.16%,73.2,77.54,83.2,506,101,5.01,71.99%,76.02%,-0.252961,2026-09-05
MU,1016.59,2026-09-09,4,Call,1125.00,-10.66%,1.41,1.54,1.6,616,123,5.01,64.65%,59.75%,0.05677,2026-09-05
CMG,36.96,2026-09-18,13,Call,38.50,-4.17%,0.31,0.4,0.4,10478,2095,5,34.05%,32.18%,0.2674,2026-09-05
BTU,28.85,2026-10-16,41,Call,32.00,-10.92%,0.83,1,1.2,513,103,4.98,52.23%,54.70%,0.323344,2026-09-05
ASML,1714.88,2026-09-11,6,Call,1750.00,-2.05%,20.7,22.4,24,511,103,4.96,44.07%,41.75%,0.365854,2026-09-05
PATH,15.19,2026-09-11,6,Call,15.50,-2.04%,0.3,0.4,0.5,684,138,4.96,58.78%,68.47%,0.428778,2026-09-05
KYIV,14.11,2026-12-18,104,Call,15.00,-6.31%,0.6,1,1.05,1755,354,4.96,39.34%,37.45%,0.439897,2026-09-05
ALKS,46.1,2026-10-16,41,Call,50.00,-8.46%,1.4,1.87,2.05,500,101,4.95,56.77%,50.66%,0.356089,2026-09-05
CYPH,2.42,2026-10-16,41,Call,5.00,-106.61%,0.1,0.1,0.15,3141,635,4.95,163.43%,184.58%,0.195692,2026-09-05
AAPL,319.97,2026-09-11,6,Call,327.50,-2.35%,1.93,1.95,2.01,8770,1776,4.94,25.16%,28.83%,0.275503,2026-09-05
CRM,259.23,2026-12-18,104,Put,110.00,-57.57%,0.08,0.13,0.19,715,145,4.93,39.34%,66.07%,-0.004255,2026-09-05
AMD,477.57,2026-09-09,4,Call,505.00,-5.74%,1.55,1.59,1.64,1000,203,4.93,49.79%,47.22%,0.136295,2026-09-05
SKHY,177,2026-09-11,6,Put,149.00,-15.82%,0.1,0.23,0.4,1529,310,4.93,64.02%,76.48%,-0.035087,2026-09-05
VRNS,46.09,2026-10-16,41,Call,50.00,-8.48%,0.95,1.15,1.3,2450,497,4.93,53.74%,40.01%,0.305334,2026-09-05
HUT,93.54,2026-09-11,6,Call,91.00,+2.72%,4.45,5.65,7.4,521,106,4.92,96.57%,95.58%,0.614573,2026-09-05
ONDS,7.62,2026-10-02,27,Call,12.00,-57.48%,0.03,0.1,0.09,893,182,4.91,71.77%,102.96%,0.0705,2026-09-04
NVDA,230.36,2026-10-23,48,Call,240.00,-4.18%,7.75,7.95,8.15,1526,311,4.91,34.41%,34.67%,0.409209,2026-09-05
MU,1016.59,2026-09-18,13,Call,995.00,+2.12%,55.65,55.95,58.65,794,162,4.9,64.65%,59.23%,0.602299,2026-09-05
HAFN,9.22,2027-01-15,132,Call,7.50,+18.66%,1.45,1.65,2.1,3228,659,4.9,51.17%,37.63%,0.861916,2026-09-05
AMD,477.57,2026-09-11,6,Put,467.50,-2.11%,7.4,7.7,7.7,518,106,4.89,49.79%,49.72%,-0.354135,2026-09-05
VKTX,34.87,2026-10-16,41,Put,32.50,-6.80%,3.1,3.6,3.9,651,133,4.89,106.19%,103.75%,-0.349774,2026-09-05
INTC,95.8,2026-09-09,4,Call,96.00,-0.21%,2.04,2.05,2.11,4400,900,4.89,61.80%,53.89%,0.498885,2026-09-05
CRCL,102.05,2027-06-17,285,Put,110.00,+7.79%,31.35,31.7,32.6,503,103,4.88,79.93%,81.12%,-0.390743,2026-09-05
MU,1016.59,2026-09-09,4,Put,955.00,-6.06%,3.65,3.61,3.95,756,155,4.88,64.65%,54.31%,-0.128384,2026-09-05
TSLA,354.08,2027-02-19,167,Call,375.00,-5.91%,37,37.7,37.55,1234,253,4.88,40.37%,45.41%,0.509582,2026-09-05
MSFT,499.7,2026-09-09,4,Call,510.00,-2.06%,1.01,1.07,1.15,3323,681,4.88,24.61%,20.95%,0.182752,2026-09-05
MSTR,142.8,2026-09-11,6,Put,142.00,-0.56%,5,5.16,5.2,1304,268,4.87,75.03%,75.93%,-0.45566,2026-09-05
CMG,36.96,2026-09-11,6,Call,37.00,-0.11%,0.55,0.62,0.65,1646,338,4.87,34.05%,32.21%,0.50355,2026-09-05
DNUT,3.38,2026-11-20,76,Put,3.50,+3.55%,0.25,0.42,0.55,1002,206,4.86,60.12%,54.12%,-0.504877,2026-09-05
PYPL,54.96,2026-09-11,6,Call,58.00,-5.53%,0.18,0.31,0.38,4767,990,4.82,35.17%,43.28%,0.174891,2026-09-05
AMZN,258.51,2026-09-09,4,Call,257.50,+0.39%,3.1,3.25,3.3,5028,1046,4.81,30.40%,24.19%,0.572588,2026-09-05
GTLB,49.83,2027-01-15,132,Put,47.50,-4.68%,4.3,5.58,6.5,804,167,4.81,55.18%,58.46%,-0.366316,2026-09-05
MU,1016.59,2026-09-11,6,Call,1080.00,-6.24%,10.15,10.6,11,1602,333,4.81,64.65%,61.33%,0.234883,2026-09-05
NOW,141.26,2026-09-11,6,Put,133.00,-5.85%,0.83,0.93,0.9,724,151,4.79,51.97%,51.30%,-0.169216,2026-09-05
SKHY,177,2026-10-16,41,Call,210.00,-18.64%,5.45,5.75,5.95,1193,249,4.79,64.02%,66.91%,0.263788,2026-09-05
NVDA,230.36,2026-09-11,6,Put,240.00,+4.18%,10.45,10.35,10.8,1428,298,4.79,34.41%,35.41%,-0.809812,2026-09-05
PRMB,22,2026-09-18,13,Call,23.00,-4.55%,0.15,0.2,0.4,4305,900,4.78,36.21%,38.62%,0.285387,2026-09-05
BE,252.87,2026-09-11,6,Call,260.00,-2.82%,11.85,12.05,12.1,4874,1026,4.75,90.84%,116.11%,0.456844,2026-09-05
CRM,259.23,2026-09-11,6,Call,262.50,-1.26%,3.6,3.68,3.85,1294,273,4.74,39.34%,38.57%,0.413291,2026-09-05
PATH,15.19,2026-10-16,41,Call,16.00,-5.33%,0.85,0.9,0.99,1462,309,4.73,58.78%,60.52%,0.44663,2026-09-05
VKTX,34.87,2026-09-25,20,Put,30.00,-13.97%,0.98,1.39,1.86,859,182,4.72,106.19%,110.11%,-0.235977,2026-09-05
TSM,428.91,2026-09-11,6,Put,417.50,-2.66%,2.6,2.75,2.93,546,116,4.71,34.15%,32.85%,-0.250953,2026-09-05
AMD,477.57,2026-09-09,4,Put,450.00,-5.77%,1.07,1.14,1.19,1596,339,4.71,49.79%,45.81%,-0.101761,2026-09-05
MSTR,142.8,2026-09-25,20,Put,145.00,+1.54%,10.7,10.7,11.35,926,197,4.7,75.03%,74.73%,-0.49658,2026-09-05
GTM,4.13,2026-10-16,41,Call,4.00,+3.15%,0.3,0.36,0.5,2004,426,4.7,61.91%,59.36%,0.610727,2026-09-05
INOD,55.66,2026-11-20,76,Call,90.00,-61.70%,1.35,1.65,1.95,1145,244,4.69,72.43%,88.14%,0.164887,2026-09-04
MU,1016.59,2026-09-11,6,Call,1050.00,-3.29%,17.3,18,18,8890,1897,4.69,64.65%,59.37%,0.352296,2026-09-05
MSTR,142.8,2026-09-11,6,Put,137.00,-4.06%,2.85,2.9,2.97,683,146,4.68,75.03%,74.70%,-0.313388,2026-09-05
AMZN,258.51,2026-09-11,6,Call,250.00,+3.29%,9.35,9.5,9.85,1903,407,4.68,30.40%,29.23%,0.823259,2026-09-05
TSLA,354.08,2026-09-11,6,Put,355.00,+0.26%,7.55,7.65,7.65,4859,1040,4.67,40.37%,39.87%,-0.506438,2026-09-05
RBLX,43.31,2026-09-11,6,Call,46.00,-6.21%,0.38,0.41,0.46,583,125,4.66,60.51%,59.38%,0.22791,2026-09-05
AAPL,319.97,2026-09-09,4,Put,300.00,-6.24%,0.15,0.17,0.17,2063,443,4.66,25.16%,34.41%,-0.034655,2026-09-05
TSLA,354.08,2026-09-14,9,Put,335.00,-5.39%,1.71,1.75,1.78,642,138,4.65,40.37%,36.80%,-0.158306,2026-09-05
CRWV,89.36,2026-09-11,6,Call,92.00,-2.95%,2.28,2.3,2.34,2196,472,4.65,76.04%,74.43%,0.400836,2026-09-05
DELL,524.14,2026-09-11,6,Call,540.00,-3.03%,10.05,10.1,10.25,2239,482,4.65,62.50%,61.79%,0.370585,2026-09-05
FCX,72.73,2026-09-11,6,Call,76.00,-4.50%,0.43,0.5,0.55,1988,428,4.64,45.98%,42.58%,0.220622,2026-09-05
NOK,10.03,2026-09-11,6,Put,10.00,-0.30%,0.24,0.25,0.26,3329,717,4.64,53.95%,52.03%,-0.466852,2026-09-05
NBIS,226.39,2026-09-11,6,Call,227.50,-0.49%,9.15,9.41,10.15,597,129,4.63,85.02%,87.34%,0.507034,2026-09-05
ASST,27.14,2026-09-11,6,Call,27.50,-1.33%,0.9,1,1.07,670,145,4.62,85.95%,82.27%,0.473465,2026-09-05
APLD,26.37,2026-09-11,6,Call,26.00,+1.40%,1.03,1.16,1.2,3413,740,4.61,83.75%,67.94%,0.584204,2026-09-05
TSLA,354.08,2026-09-14,9,Put,340.00,-3.98%,2.69,2.72,2.77,1261,274,4.6,40.37%,36.47%,-0.226335,2026-09-05
CNH,14.4,2026-12-18,104,Call,15.00,-4.17%,0.95,1.05,1.1,3904,851,4.59,37.39%,41.38%,0.472429,2026-09-05
AAOI,105.53,2026-09-11,6,Call,120.00,-13.71%,0.75,0.85,0.9,1237,270,4.58,89.92%,88.37%,0.141781,2026-09-05
MRVL,223.55,2026-09-11,6,Put,217.50,-2.71%,4,4.15,4.3,717,157,4.57,63.48%,60.25%,-0.344467,2026-09-05
AFRM,72.35,2026-09-11,6,Put,66.00,-8.78%,0.12,0.15,0.19,1862,407,4.57,51.73%,50.55%,-0.072375,2026-09-05
SPCX,147.95,2026-09-11,6,Put,146.00,-1.32%,2.82,2.81,2.86,1605,353,4.55,50.41%,50.14%,-0.402715,2026-09-05
MCD,255.69,2026-09-11,6,Call,265.00,-3.64%,0.2,0.25,0.31,1669,367,4.55,20.58%,20.09%,0.085224,2026-09-05
HONA,161.01,2026-10-16,41,Put,150.00,-6.84%,3,4.4,4.7,2019,444,4.55,42.82%,40.51%,-0.269043,2026-09-05
UEC,11.54,2026-09-11,6,Call,11.00,+4.68%,0.65,0.69,0.85,966,213,4.54,65.48%,73.19%,0.713638,2026-09-05
FIG,24.12,2026-09-11,6,Call,25.00,-3.65%,0.48,0.54,0.54,834,184,4.53,70.48%,69.74%,0.36337,2026-09-05
EOSE,3.88,2028-09-15,741,Put,3.00,-22.68%,1.22,1.5,1.6,1113,247,4.51,104.29%,111.48%,-0.163632,2026-09-05
MSFT,499.7,2026-09-09,4,Put,495.00,-0.94%,2.15,2.24,2.32,1394,309,4.51,24.61%,20.33%,-0.320009,2026-09-05
NFLX,78.25,2026-09-11,6,Put,79.00,+0.96%,1.62,1.64,1.68,6264,1389,4.51,35.57%,31.43%,-0.581532,2026-09-05
AAPL,319.97,2026-09-09,4,Put,302.50,-5.46%,0.22,0.23,0.24,859,191,4.5,25.16%,33.00%,-0.049252,2026-09-05
SPCX,147.95,2026-09-11,6,Put,147.00,-0.64%,3.25,3.3,3.35,3049,677,4.5,50.41%,50.29%,-0.444447,2026-09-05
MU,1016.59,2026-09-11,6,Call,1060.00,-4.27%,14.55,15.2,16,1155,257,4.49,64.65%,60.78%,0.311996,2026-09-05
AFRM,72.35,2026-09-18,13,Call,82.00,-13.34%,0.33,0.44,0.45,502,112,4.48,51.73%,52.69%,0.115737,2026-09-05
DELL,524.14,2026-09-11,6,Call,535.00,-2.07%,11.7,12.1,12.1,631,141,4.48,62.50%,61.54%,0.415267,2026-09-05
BMNR,24.97,2026-09-11,6,Put,25.00,+0.12%,0.92,0.94,0.97,3220,718,4.48,76.42%,73.31%,-0.4844,2026-09-05
AMZN,258.51,2026-09-09,4,Call,265.00,-2.51%,0.66,0.69,0.7,10189,2278,4.47,30.40%,25.45%,0.183362,2026-09-05
MU,1016.59,2026-09-11,6,Put,935.00,-8.03%,5,5.15,5.4,670,150,4.47,64.65%,60.01%,-0.128622,2026-09-05
TSLA,354.08,2026-09-09,4,Put,330.00,-6.80%,0.25,0.25,0.26,3037,679,4.47,40.37%,39.62%,-0.042028,2026-09-05
SNOW,337.18,2026-09-11,6,Put,330.00,-2.13%,4,4,4.4,2207,495,4.46,43.58%,42.78%,-0.33388,2026-09-05
VST,149.3,2026-11-20,76,Call,165.00,-10.52%,7.55,7.72,7.85,2137,480,4.45,43.63%,48.58%,0.377362,2026-09-05
NUAI,5.41,2026-09-11,6,Put,5.00,-7.58%,0.1,0.15,0.25,834,188,4.44,139.10%,128.91%,-0.286823,2026-09-05
MCD,255.69,2026-09-11,6,Call,260.00,-1.69%,0.8,0.92,0.96,1150,259,4.44,20.58%,18.56%,0.2464,2026-09-05
ASTS,62.31,2026-09-11,6,Put,54.00,-13.34%,0,0.14,0.27,1364,307,4.44,74.93%,71.69%,-0.05379,2026-09-05
DVN,48.06,2026-11-20,76,Call,50.00,-4.04%,2.3,2.31,2.38,10231,2303,4.44,33.28%,35.75%,0.439076,2026-09-05
SKHY,177,2026-09-11,6,Call,190.00,-7.34%,1.64,2.03,2.07,1750,395,4.43,64.02%,67.34%,0.220367,2026-09-05
TSLA,354.08,2026-09-18,13,Call,352.50,+0.45%,11.5,11.6,11.65,2351,532,4.42,40.37%,39.61%,0.545584,2026-09-05
PCG,14.3,2027-01-15,132,Call,19.00,-32.87%,0.85,0.86,0.88,21367,4833,4.42,61.36%,63.98%,0.298891,2026-09-05
RIOT,21.8,2026-09-11,6,Call,23.50,-7.80%,0.27,0.33,0.4,878,199,4.41,84.35%,82.03%,0.255974,2026-09-05
NBIS,226.39,2026-09-11,6,Put,182.50,-19.39%,0.27,0.37,0.45,1155,262,4.41,85.02%,94.20%,-0.032208,2026-09-05
MSTR,142.8,2026-09-11,6,Put,138.00,-3.36%,3.25,3.32,3.35,1400,318,4.4,75.03%,75.12%,-0.341439,2026-09-05
IREN,44.68,2026-11-20,76,Put,36.00,-19.43%,3.15,3.25,3.4,3668,834,4.4,87.42%,94.42%,-0.232121,2026-09-05
TSLA,354.08,2026-09-11,6,Put,357.50,+0.97%,8.95,9.1,9.05,3760,855,4.4,40.37%,39.95%,-0.560975,2026-09-05
LITE,881.26,2026-09-18,13,Call,860.00,+2.41%,56.7,56.6,58.8,592,135,4.39,71.99%,69.82%,0.60296,2026-09-05
CRDO,170.57,2027-03-19,195,Call,250.00,-46.57%,19.5,20.25,21,593,135,4.39,74.29%,82.35%,0.382495,2026-09-05
CSCO,109.2,2026-09-11,6,Put,108.00,-1.10%,0.86,0.86,0.99,821,187,4.39,28.70%,26.29%,-0.361787,2026-09-05
AEO,17.39,2026-09-11,6,Call,19.00,-9.26%,0.54,0.69,0.69,692,158,4.38,76.58%,135.57%,0.336422,2026-09-05
MSTR,142.8,2026-09-11,6,Call,190.00,-33.05%,0.15,0.15,0.18,797,182,4.38,75.03%,107.96%,0.023328,2026-09-05
BAH,72.8,2026-10-16,41,Call,80.00,-9.89%,1.05,1.15,1.2,537,123,4.37,37.19%,35.70%,0.233855,2026-09-05
SMCI,39.59,2026-09-11,6,Put,36.00,-9.07%,0.27,0.26,0.29,3625,829,4.37,73.04%,72.80%,-0.142094,2026-09-05
AAPL,319.97,2026-09-14,9,Call,325.00,-1.57%,3.05,3.1,3.25,1693,388,4.36,25.16%,25.70%,0.364531,2026-09-05
MU,1016.59,2026-09-09,4,Put,905.00,-10.98%,0.71,0.79,0.88,518,119,4.35,64.65%,60.70%,-0.030921,2026-09-05
ABBV,256.46,2026-10-02,27,Call,280.00,-9.18%,0.23,0.8,1.23,578,133,4.35,26.10%,23.93%,0.095637,2026-09-05
CRDO,170.57,2026-09-11,6,Call,200.00,-17.25%,0.55,0.65,0.75,1909,439,4.35,74.29%,84.93%,0.08047,2026-09-05
AVBP,30.95,2026-10-16,41,Call,20.00,+35.38%,10.9,13.32,15,2525,580,4.35,138.41%,177.44%,0.850524,2026-09-05
SKHY,177,2026-09-11,6,Call,175.00,+1.13%,6.85,7,7.1,3823,883,4.33,64.02%,65.17%,0.573365,2026-09-05
VST,149.3,2026-09-25,20,Call,155.00,-3.82%,3.7,3.9,4,762,176,4.33,43.63%,43.67%,0.382241,2026-09-05
MU,1016.59,2026-09-09,4,Put,900.00,-11.47%,0.65,0.7,0.75,2069,478,4.33,64.65%,61.73%,-0.027239,2026-09-05
BIDU,99.47,2026-09-11,6,Call,104.00,-4.55%,0.74,0.9,0.9,544,126,4.32,43.15%,46.68%,0.240607,2026-09-05
AAPL,319.97,2026-09-09,4,Call,335.00,-4.70%,0.35,0.36,0.38,6264,1449,4.32,25.16%,30.57%,0.079677,2026-09-05
CVNA,74.59,2026-09-11,6,Put,69.00,-7.49%,0.32,0.36,0.41,936,217,4.31,56.18%,56.33%,-0.130846,2026-09-05
MU,1016.59,2026-09-11,6,Put,975.00,-4.09%,13.2,13.6,13.85,1029,239,4.31,64.65%,58.93%,-0.275076,2026-09-05
AMZN,258.51,2026-09-09,4,Put,250.00,-3.29%,0.33,0.36,0.37,2747,638,4.31,30.40%,25.90%,-0.103545,2026-09-05
SNOW,337.18,2026-09-11,6,Call,385.00,-14.18%,0.17,0.21,0.23,1024,238,4.3,43.58%,51.41%,0.024413,2026-09-05
DELL,524.14,2026-09-11,6,Call,527.50,-0.64%,14.7,14.95,15.1,511,119,4.29,62.50%,61.01%,0.48561,2026-09-05
PURR,12.18,2026-10-16,41,Put,9.00,-26.11%,0.25,0.25,0.4,1727,403,4.29,99.96%,98.36%,-0.136974,2026-09-05
NVDA,230.36,2026-09-14,9,Call,250.00,-8.53%,0.26,0.26,0.31,4179,974,4.29,34.41%,32.31%,0.058017,2026-09-05
NVDA,230.36,2026-09-11,6,Put,222.50,-3.41%,1.21,1.29,1.29,10800,2515,4.29,34.41%,34.94%,-0.209591,2026-09-05
MSFT,499.7,2026-09-11,6,Call,502.50,-0.56%,4.7,4.78,4.95,996,233,4.27,24.61%,23.49%,0.438501,2026-09-05
HAFN,9.22,2026-09-18,13,Call,7.50,+18.66%,1.65,1.7,1.8,1994,467,4.27,51.17%,63.63%,0.973971,2026-09-05
SKHY,177,2026-09-11,6,Put,160.00,-9.60%,0.81,0.8,0.95,2574,604,4.26,64.02%,67.90%,-0.1132,2026-09-05
AAOI,105.53,2028-01-21,503,Put,40.00,-62.10%,4,6.2,6.6,604,142,4.25,89.92%,89.01%,-0.067336,2026-09-05
LQDA,68.66,2026-09-11,6,Put,45.00,-34.46%,0.15,0.2,0.3,1674,394,4.25,101.41%,189.97%,-0.031536,2026-09-05
MU,1016.59,2026-09-11,6,Call,1025.00,-0.83%,26.2,27.2,28.45,1571,371,4.23,64.65%,59.55%,0.47525,2026-09-05
SNOW,337.18,2026-09-11,6,Call,380.00,-12.70%,0.24,0.33,0.33,2274,537,4.23,43.58%,50.02%,0.034158,2026-09-05
NFLX,78.25,2026-09-11,6,Call,83.00,-6.07%,0.16,0.16,0.18,12963,3068,4.23,35.57%,35.30%,0.102702,2026-09-05
DELL,524.14,2026-09-18,13,Put,520.00,-0.79%,21.6,21.5,22,871,207,4.21,62.50%,61.27%,-0.446551,2026-09-05
ENPH,36.37,2027-06-17,285,Call,85.00,-133.71%,1.44,1.84,2.25,500,119,4.2,62.10%,75.19%,0.184422,2026-09-05
IONQ,39.52,2026-09-11,6,Call,42.00,-6.28%,0.75,0.75,0.91,4428,1054,4.2,74.37%,86.29%,0.31225,2026-09-05
AMZN,258.51,2026-09-09,4,Call,260.00,-0.58%,1.96,2.03,2.15,11487,2735,4.2,30.40%,24.87%,0.423669,2026-09-05
INTC,95.8,2026-09-09,4,Call,100.00,-4.38%,0.81,0.83,0.83,12695,3025,4.2,61.80%,57.15%,0.247697,2026-09-05
AMD,477.57,2026-09-09,4,Call,490.00,-2.60%,4.25,4.3,4.35,1896,452,4.19,49.79%,45.28%,0.305004,2026-09-05
CF,133.35,2026-09-11,6,Call,140.00,-4.99%,0.1,1,1.65,1016,243,4.18,45.41%,44.77%,0.208046,2026-09-05
CBRS,210.05,2026-10-16,41,Call,250.00,-19.02%,9.2,9.6,9.8,2388,573,4.17,76.26%,79.05%,0.305329,2026-09-05
OC,138.72,2026-09-18,13,Call,150.00,-8.13%,0.8,1.06,1.5,3319,796,4.17,39.95%,44.36%,0.187591,2026-09-05
INTC,95.8,2026-10-02,27,Put,91.00,-5.01%,3.8,4,4,612,147,4.16,61.80%,60.05%,-0.341454,2026-09-05
MCD,255.69,2026-09-11,6,Call,257.50,-0.71%,1.5,1.61,1.7,759,183,4.15,20.58%,18.17%,0.387351,2026-09-05
SMCI,39.59,2026-09-11,6,Call,43.50,-9.88%,0.36,0.38,0.39,1746,421,4.15,73.04%,76.92%,0.184111,2026-09-05
